step,time,base_z,qpos_norm,qvel_norm,ctrl_norm,n_contact,contact_pairs
976,1.9540000000000015,0.041132131894784055,1.6232614197094313,0.5888112637907047,0.5622946521969916,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
977,1.9560000000000015,0.04113125293367072,1.6233491751892897,0.6057043441042395,0.5576082719832923,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
978,1.9580000000000015,0.0411303618106697,1.6234401717095213,0.6226104916579867,0.5530615420791675,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
979,1.9600000000000015,0.04112945889851377,1.6235344817855621,0.6395195879259741,0.5486608410964677,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
980,1.9620000000000015,0.041128544575333215,1.6236321787090364,0.6564216183644941,0.5444125228019168,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
981,1.9640000000000015,0.04112761922176667,1.6237333365042603,0.6733066729520504,0.540322895771517,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
982,1.9660000000000015,0.04112668321859167,1.623838029874226,0.690164946668742,0.5363982015840547,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
983,1.9680000000000015,0.041125736944799485,1.6239463341370093,0.7069867399244039,0.5326445916304077,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
984,1.9700000000000015,0.041124780776048885,1.6240583251534397,0.7237624589433296,0.5290681026463381,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
985,1.9720000000000015,0.04112381508344209,1.624174079246785,0.7404826161121019,0.5256746311093042,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
986,1.9740000000000015,0.041122840232573815,1.6242936731151019,0.7571378302959448,0.5224699066738628,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
987,1.9760000000000015,0.04112185658281106,1.6244171837368662,0.7737188271280918,0.5194594648545433,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
988,1.9780000000000015,0.04112086448676689,1.6245446882704067,0.7902164392758589,0.5166486191987809,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
989,1.9800000000000015,0.04111986428993673,1.6246762639476364,0.8066216066864562,0.5140424332243553,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
990,1.9820000000000015,0.04111885633046996,1.6248119879625293,0.8229253768149738,0.5116456924247107,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
991,1.9840000000000015,0.04111784093905337,1.6249519373547479,0.8391189048365508,0.5094628766701575,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
992,1.9860000000000015,0.04111681843888662,1.6250961888888038,0.85519345384429,0.5074981333521396,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
993,1.9880000000000015,0.04111578914573233,1.6252448189291069,0.8711403950341825,0.5057552516302197,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
994,1.9900000000000015,0.04111475336802636,1.6253979033112322,0.8869512078779882,0.5042376381462228,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
995,1.9920000000000015,0.04111371140703572,1.6255555172097236,0.9026174802848457,0.5029482945662208,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
996,1.9940000000000015,0.041112663557053536,1.625717735002728,0.9181309087521352,0.5018897972981835,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
997,1.9960000000000016,0.041111610105622164,1.6258846301337544,0.9334832985059908,0.5010642797109661,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
998,1.9980000000000016,0.041110551333776876,1.6260562749708283,0.9486665636317279,0.5004734171489461,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
999,2.0000000000000013,0.041109487516303826,1.6262327406633148,0.9636727271943495,0.5001184149966509,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1000,2.002000000000001,0.04110841892200697,1.6264140969966654,0.9784939213492018,0.5,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1001,2.004000000000001,0.04110734581397962,1.6266004122453501,0.9931223874427864,0.5001184149966511,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1002,2.0060000000000007,0.041106268449877,1.6267917530242215,1.0075504761037024,0.5004734171489467,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1003,2.0080000000000005,0.04110518708218681,1.6269881841385583,1.021770647323625,0.5010642797109669,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1004,2.0100000000000002,0.04110410195849557,1.6271897684330305,1.0357754705282212,0.5018897972981843,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1005,2.012,0.041103013321748684,1.6273965666398318,1.0495576246378706,0.5029482945662217,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1006,2.014,0.041101921410502805,1.627608637226207,1.0631098981180556,0.5042376381462239,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1007,2.0159999999999996,0.04110082645916944,1.6278260362416237,1.0764251890192724,0.5057552516302205,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1008,2.0179999999999993,0.04109972869824883,1.6280488171648135,1.0894965050063097,0.5074981333521406,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1009,2.019999999999999,0.04109862835455359,1.6282770307509173,1.1023169633767564,0.5094628766701582,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1010,2.021999999999999,0.04109752565142172,1.628510724878972,1.1148797910685886,0.5116456924247111,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1011,2.0239999999999987,0.04109642080891868,1.628749944399959,1.1271783246567124,0.5140424332243557,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1012,2.0259999999999985,0.04109531404402862,1.6289947309856512,1.1392060103383277,0.516648619198781,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1013,2.0279999999999982,0.041094205570834666,1.6292451229784826,1.1509564039070201,0.5194594648545432,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1014,2.029999999999998,0.04109309560068841,1.6295011552426626,1.1624231707154662,0.5224699066738622,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1015,2.031999999999998,0.041091984342368944,1.6297628590167654,1.1736000856266775,0.5256746311093036,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1016,2.0339999999999976,0.041090872002231535,1.6300302617680074,1.184481032953721,0.5290681026463364,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1017,2.0359999999999974,0.041089758784346404,1.630303387048441,1.1950600063878483,0.5326445916304058,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1018,2.037999999999997,0.04108864489062786,1.6305822543532738,1.2053311089150198,0.5363982015840523,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1019,2.039999999999997,0.04108753052095424,1.6308668789815348,1.2152885527207793,0.5403228957715139,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1020,2.0419999999999967,0.04108641587327904,1.6311572718992942,1.2249266590834988,0.5444125228019135,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1021,2.0439999999999965,0.041085301143733585,1.6314534396056468,1.234239858255986,0.5486608410964637,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1022,2.0459999999999963,0.04108418652672173,1.6317553840016696,1.243222689335501,0.5530615420791627,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1023,2.047999999999996,0.04108307221500696,1.6320631022625505,1.251869800122205,0.5576082719832868,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1024,2.049999999999996,0.041081958399792305,1.6323765867130866,1.2601759469661233,0.5622946521969858,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1025,2.0519999999999956,0.041080845270793455,1.6326958247067556,1.268135994602682,0.5671142980999356,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1026,2.0539999999999954,0.04107973301630554,1.6330207985085394,1.2757449159769085,0.5720608363688682,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1027,2.055999999999995,0.04107862182326385,1.6332934635024996,1.0437231625943943,0.5771279207527156,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1028,2.057999999999995,0.04107762645651948,1.6335164901523718,0.8310299135669883,0.5823092463379677,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1029,2.0599999999999947,0.041076714692067647,1.6336965785254463,0.6517061418745178,0.5875985623416005,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1030,2.0619999999999945,0.04107585277897044,1.6338398058130528,0.5009892650690287,0.5929896834827346,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1031,2.0639999999999943,0.04107501508440898,1.6339516152772378,0.3747697650029711,0.5984764999951956,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1032,2.065999999999994,0.04107418253076105,1.6340368332261868,0.26950584688072904,0.6040529863515108,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1033,2.067999999999994,0.041073341309218594,1.634099703186855,0.1821532695561426,0.6097132087749086,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1034,2.0699999999999936,0.04107248181862399,1.6341439297438154,0.11012109235304783,0.6154513316198276,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1035,2.0719999999999934,0.04107159778971674,1.634172726893011,0.051354934476522875,0.6212616227035258,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1036,2.073999999999993,0.0410706855632715,1.6341888674645408,0.009490884846618737,0.6271384576719087,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1037,2.075999999999993,0.04106974349668299,1.6341947313817202,0.037664141955012345,0.6330763234819354,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1038,2.0779999999999927,0.041068771478110805,1.634192351378495,0.06810573559943524,0.6390698210810948,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1039,2.0799999999999925,0.041067770530808165,1.6341834553923935,0.09224216811996594,0.6451136673617295,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1040,2.0819999999999923,0.04106674249303726,1.6341695052579475,0.11086945683195504,0.6512026964646614,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1041,2.083999999999992,0.04106568976122771,1.6341517315989187,0.12484452560591966,0.6573318605026717,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1042,2.085999999999992,0.04106461508590089,1.6341311649954011,0.13492757618603113,0.6634962297702658,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1043,2.0879999999999916,0.04106352141145274,1.6341086636121787,0.14177513622522053,0.6696909925017404,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1044,2.0899999999999914,0.04106241175222281,1.6340849375380002,0.14594955423050354,0.6759114542350962,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1045,2.091999999999991,0.0410612890984213,1.6340605701164759,0.14793053185394822,0.6821530368348883,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1046,2.093999999999991,0.041060156346469166,1.6340360365586577,0.14812605996758113,0.6884112772226629,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1047,2.0959999999999908,0.04105901624915383,1.6340117201226083,0.14688221334913118,0.6946818258593536,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1048,2.0979999999999905,0.041057871381731954,1.6339879261316959,0.1444917538623634,0.7009604450198952,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1049,2.0999999999999903,0.041056724120738096,1.6339648940846767,0.14120162538889028,0.7072430068963832,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1050,2.10199999999999,0.0410555766327959,1.6339428080894236,0.13721945689054266,0.7135254915623908,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1051,2.10399999999999,0.04105443087118842,1.6339218058300893,0.13271919181088754,0.7198039848276149,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1052,2.1059999999999897,0.04105328857833677,1.633901986255754,0.12784595373860605,0.7260746760087713,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1053,2.1079999999999894,0.04105215129266945,1.633883416157804,0.12272024708327521,0.7323338556396638,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1054,2.109999999999989,0.04105102035864715,1.6338661357839281,0.11744158008339188,0.7385779131406381,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1055,2.111999999999989,0.04104989693894534,1.6338501636188285,0.11209158673930662,0.7448033344650806,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1056,2.1139999999999888,0.04104878202799742,1.6338355004456406,0.10673671455719629,0.7510066997383362,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1057,2.1159999999999886,0.04104767646626745,1.6338221327876195,0.10143053636146765,0.7571846809023591,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1058,2.1179999999999883,0.04104658095476097,1.633810035816782,0.09621573683425538,0.7633340393775129,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1059,2.119999999999988,0.04104549606939694,1.6337991758048254,0.09112581778465645,0.7694516237512379,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1060,2.121999999999988,0.041044422274958546,1.6337895121816164,0.08618656033869226,0.7755343675018218,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1061,2.1239999999999877,0.04104335993841768,1.633780999257772,0.08141727717679967,0.7815792867641241,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1062,2.1259999999999875,0.0410423093414905,1.6337735876601627,0.07683188353864352,0.7875834781429107,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1063,2.1279999999999872,0.04104127069233192,1.633767225522483,0.07243981188348987,0.7935441165784025,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1064,2.129999999999987,0.041040244136316566,1.6337618594672105,0.06824679176540188,0.7994584532676885,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1065,2.131999999999987,0.041039229765885525,1.6337574354102145,0.0642555135917587,0.8053238136448168,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1066,2.1339999999999866,0.04103822762946212,1.633753899214902,0.06046619242449387,0.8111375954216805,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1067,2.1359999999999864,0.04103723773945856,1.633751197218992,0.05687704580650625,0.8168972666911626,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1068,2.137999999999986,0.041036260079408866,1.6337492766537296,0.05348469770766976,0.8226003640934495,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1069,2.139999999999986,0.04103529461027296,1.6337480859725197,0.050284519048055205,0.828244491045981,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1070,2.1419999999999857,0.04103434127596339,1.6337475751035189,0.04727091383751045,0.8338273160370684,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1071,2.1439999999999855,0.0410334000081501,1.63374769563861,0.04443755874200823,0.8393465709828716,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1072,2.1459999999999853,0.041032470730400346,1.6337484009693806,0.04177760282322694,0.8448000496471514,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1073,2.147999999999985,0.04103155336171138,1.6337496367915225,0.03932304159449575,0.8501856061229478,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1074,2.149999999999985,0.041030647838713,1.6337512296831769,0.03756066486846732,0.8555011533751276,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1075,2.1519999999999846,0.041029754337724655,1.6337530067844162,0.036484728041389615,0.8607446618426027,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1076,2.1539999999999844,0.04102887298782462,1.6337547958810048,0.03609044866539535,0.8659141580988563,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1077,2.155999999999984,0.04102800387949439,1.6337564254837422,0.03637435748928992,0.8710077235693151,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1078,2.157999999999984,0.04102714707208978,1.6337577249058117,0.03733434141882936,0.8760234933040355,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1079,2.1599999999999837,0.04102630260026602,1.6337585243401413,0.038969338990185926,0.8809596548040971,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1080,2.1619999999999835,0.04102547047947379,1.6337586549384489,0.04127880787205655,0.8858144469000451,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1081,2.1639999999999833,0.04102465071063315,1.633757948893332,0.04426216731773381,0.8905861586807263,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1082,2.165999999999983,0.04102384328408261,1.6337562395245233,0.04791838423765153,0.8952731284708203,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1083,2.167999999999983,0.04102304818289142,1.6337533613702153,0.05224576879753012,0.8998737428553741,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1084,2.1699999999999826,0.041022265385614654,1.6337491502841817,0.05724195203265254,0.9043864357496717,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1085,2.1719999999999824,0.04102149486856248,1.6337434435392622,0.06290397502546152,0.9088096875127676,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1086,2.173999999999982,0.041020736607647594,1.6337360799376572,0.06922842143556668,0.9131420241030427,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1087,2.175999999999982,0.04101999057986802,1.6337268999283652,0.0762115480625373,0.9173820162741807,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1088,2.1779999999999817,0.04101925676447597,1.6337157457319973,0.0838493918581563,0.9215282788099892,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1089,2.1799999999999815,0.041018535143877904,1.633702461473135,0.09213784804599173,0.9255794697965205,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1090,2.1819999999999813,0.041017825704305504,1.6336868933203246,0.1010727223190254,0.9295342899300117,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1091,2.183999999999981,0.04101712843629267,1.6336688896337404,0.1106497629779123,0.9333914818591886,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1092,2.185999999999981,0.04101644333498922,1.6336483011205132,0.12086467891772555,0.9371498295605237,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1093,2.1879999999999806,0.04101577040033827,1.6336249809976673,0.13171314829527284,0.9408081577451038,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1094,2.1899999999999804,0.04101510963714068,1.6335987851625857,0.1431908214213124,0.9443653312957956,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1095,2.19199999999998,0.041014461055026895,1.6335695723708834,0.15529332030172863,0.9478202547334412,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1096,2.19399999999998,0.04101382466835385,1.633537204421553,0.16801623640125343,0.9511718717108941,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1097,2.1959999999999797,0.041013200496042006,1.6335015463492235,0.1813551276059476,0.9544191645337136,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1098,2.1979999999999795,0.04101258856136558,1.6334624666233497,0.19530551496218634,0.9575611537064217,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1099,2.1999999999999793,0.041011988891706985,1.6334198373541444,0.20986287951437682,0.960596897503255,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1100,2.201999999999979,0.04101140151828487,1.633373534505042,0.2250226594051986,0.9635254915623913,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1101,2.203999999999979,0.041010826475863765,1.6333234381114818,0.24078024730729547,0.966346068502689,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1102,2.2059999999999786,0.04101026380245185,1.6332694325057797,0.2571309882008584,0.9690577975620177,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1103,2.2079999999999784,0.04100971353899245,1.6332114065478571,0.27407017748208373,0.9716598842562949,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1104,2.209999999999978,0.04100917572905372,1.6331492538615835,0.29159305937310714,0.974151570058408,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1105,2.211999999999978,0.041008650418520316,1.6330828730764844,0.3096948255984765,0.976532132096225,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1106,2.2139999999999778,0.04100813765528985,1.633012168074565,0.3283706142926487,0.9788008828689477,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1107,2.2159999999999775,0.04100763748897668,1.6329370482419878,0.3476155091050319,0.9809571699811072,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1108,2.2179999999999773,0.041007149970624664,1.6328574287253421,0.3674245384723362,0.9830003758935341,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1109,2.219999999999977,0.04100667515243037,1.6327732306922442,0.38779267503166187,0.9849299176906748,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1110,2.221999999999977,0.04100621308747765,1.6326843815959942,0.4087148351513834,0.9867452468636747,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1111,2.2239999999999767,0.04100576382948423,1.6325908154440165,0.4301858785602541,0.9884458491086727,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1112,2.2259999999999764,0.04100532743256082,1.6324924730698147,0.45220060805819395,0.9900312441397967,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1113,2.227999999999976,0.04100490395098275,1.632389302408155,0.4747537692948421,0.9915009855163827,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1114,2.229999999999976,0.041004493438974256,1.6322812587732,0.49784005060425796,0.9928546604839761,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1115,2.231999999999976,0.041004095950505186,1.6321683051393114,0.5214540828860494,0.9940918898287061,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1116,2.2339999999999756,0.04100371153909996,1.6320504124242299,0.5455904395248646,0.9952123277446581,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1117,2.2359999999999753,0.04100334025765827,1.6319275597743486,0.5702436363415476,0.9962156617139029,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1118,2.237999999999975,0.041002982158287245,1.6317997348517825,0.5954081315703911,0.9971016123988726,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1119,2.239999999999975,0.041002637292144505,1.6316669341229442,0.6210783258579156,0.9978699335468024,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1120,2.2419999999999747,0.04100230570929166,1.6315291631483244,0.6472485622793521,0.9985204119059933,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1121,2.2439999999999745,0.04100198745855767,1.6313864368731796,0.6739131263697153,0.9990528671536735,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1122,2.2459999999999742,0.04100168258741151,1.6312387799188208,0.7010662461668842,0.9994671518352773,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1123,2.247999999999974,0.041001391141843715,1.631086226874201,0.7287020922646001,0.9997631513149754,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1124,2.249999999999974,0.04100111316625604,1.630928822587485,0.7568147778736288,0.9999407837373344,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1125,2.2519999999999736,0.04100084870335898,1.6307666224572934,0.7853983588897122,1.0,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1126,2.2539999999999734,0.04100059779407635,1.6305996927233048,0.814446833967177,0.9999407837373374,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1127,2.255999999999973,0.04100036047745668,1.6304281107558896,0.8439541445972888,0.9997631513149816,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1128,2.257999999999973,0.04100013679059073,1.6302519653444567,0.8739141751906488,0.9994671518352867,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1129,2.2599999999999727,0.04099992676853487,1.630071356984185,0.9043207531630811,0.999052867153686,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1130,2.2619999999999725,0.0409997304442397,1.6298863981608012,0.9351676490245965,0.9985204119060087,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1131,2.2639999999999723,0.040999547848483704,1.6296972136330745,0.9664485764711281,0.9978699335468212,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1132,2.265999999999972,0.04099937900981136,1.6295039407126823,0.9981571924788403,0.9971016123988944,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1133,2.267999999999972,0.04099922395447552,1.6293067295411017,1.0302870974008937,0.9962156617139278,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1134,2.2699999999999716,0.04099908270638364,1.6291057433631764,1.062831835066612,0.995212327744686,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1135,2.2719999999999714,0.04099895528704755,1.6289011587970061,1.0957848928830707,0.9940918898287372,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1136,2.273999999999971,0.04099884171553657,1.6286931660997903,1.1291397019391682,0.99285466048401,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1137,2.275999999999971,0.0409987420084336,1.6284819694292672,1.1628896371123076,0.9915009855164197,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1138,2.2779999999999707,0.04099865617979405,1.6282677871003737,1.1970280171778267,0.9900312441398368,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1139,2.2799999999999705,0.04099858424110733,1.6280508518367474,1.2315481049213883,0.9884458491087158,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1140,2.2819999999999703,0.04099852620126075,1.627831411016692,1.2664431072545392,0.986745246863721,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1141,2.28399999999997,0.04099848206650561,1.6276097269132104,1.301706175333708,0.984929917690724,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1142,2.28599999999997,0.04099845184042541,1.627386076927719,1.3373304046829204,0.9830003758935862,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1143,2.2879999999999696,0.040998435523905925,1.6271607538170376,1.3733088353205323,0.9809571699811627,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1144,2.2899999999999694,0.04099843311510715,1.626934065913247,1.4096344518903263,0.9788008828690057,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1145,2.291999999999969,0.040998444609436885,1.626706337336006,1.4463001837973193,0.9765321320962861,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1146,2.293999999999969,0.04099846999952599,1.626477908196907,1.4832989053486565,0.9741515700584723,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1147,2.2959999999999687,0.040998509275205125,1.6262491347954406,1.5206234358999864,0.9716598842563617,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1148,2.2979999999999685,0.04099856242348296,1.626020389806147,1.5582665400077418,0.9690577975620874,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
1149,2.2999999999999683,0.040998629428525814,1.6257920624565085,1.596220927587743,0.9663460685027621,3,floor<->base_geom|floor<->base_geom|floor<->upper_leg_geom
