step,time,base_x,base_y,base_z,roll,pitch,yaw,torque_norm,torque_max_abs,torque_saturation,n_contact,contact_pairs
521,1.0440000000000007,0.29013898025137613,-0.12024776134378068,0.28127166478886717,-0.012573073221442447,-0.02380234610177511,-0.3066405604870713,21.017549544787116,12.408554827016916,0,3,floor<->FL|floor<->RR|floor<->RL
522,1.0460000000000007,0.2910462185570704,-0.12051387054482754,0.2808148410123475,-0.013758555724387316,-0.02286701342305411,-0.30686151179890875,25.90501453320962,15.203899838702348,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
523,1.0480000000000007,0.291918152719324,-0.12077247612660034,0.2803718654867267,-0.012069813098968363,-0.02189474319740276,-0.3068313146901906,21.354977915587032,12.882761653801962,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
524,1.0500000000000007,0.2928015016206827,-0.12102485481330985,0.2799769749718271,-0.014917599112005853,-0.020654281969924353,-0.3068303018632021,25.031022775601897,17.077779708322712,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
525,1.0520000000000007,0.29367305720907805,-0.12130711136414253,0.279515130184286,-0.013232847707376559,-0.01932881152727812,-0.30676852957927636,28.217455256274498,13.8582713344434,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
526,1.0540000000000007,0.2945653023501375,-0.1215547848571303,0.27911689310696064,-0.014358493861218125,-0.01726194395051261,-0.3065259496100643,18.588225804056936,11.040065825613866,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
527,1.0560000000000007,0.29540148779469333,-0.12187467806104957,0.27875758960835495,-0.01288566042534594,-0.015602981446012142,-0.3064223297563596,28.062201373342948,15.01618348452564,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
528,1.0580000000000007,0.296290878199488,-0.1221337714171773,0.2783522450795902,-0.01390587091529119,-0.01358498473973082,-0.30597214545200085,23.49140176626758,13.737521819814088,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
529,1.0600000000000007,0.2971386178940317,-0.12248356624031398,0.27798860625151744,-0.013882611959392287,-0.011132738610607465,-0.3054987060895878,29.023476568699277,15.484806359583882,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
530,1.0620000000000007,0.2979954980870142,-0.12279884543177953,0.27765856306247394,-0.015478736046093386,-0.009436043038442055,-0.30523046222798983,19.700509820932226,11.502297235267331,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
531,1.0640000000000007,0.29886247295495644,-0.1231529643401948,0.27729453917421193,-0.014828563982790052,-0.006930568801719552,-0.30512222002866646,22.889088950887334,14.241688522719647,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
532,1.0660000000000007,0.29970025022869407,-0.12347094188511211,0.2769102522910893,-0.01618667555320504,-0.004796527418122663,-0.30520277595567435,21.399257689619123,15.125729094781963,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
533,1.0680000000000007,0.3005505672472638,-0.12383428705412641,0.27656163166090086,-0.01725883621357853,-0.0026253198920393266,-0.30468125083895925,28.873543540079346,17.276191590781824,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
534,1.0700000000000007,0.3014125091197248,-0.12421381867274191,0.2763248623863853,-0.015539165719736018,-0.000584366992345127,-0.30385671005755177,13.866146012570715,8.244239164798273,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
535,1.0720000000000007,0.3022761538778364,-0.12460180104320848,0.27611128252802053,-0.018410159404657934,0.001157420069546949,-0.30297115252129775,17.722663600284136,7.779192453352589,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
536,1.0740000000000007,0.30317936768225207,-0.12503501914272944,0.2758066082607386,-0.016221293655755677,0.002975446587868508,-0.30188730649936474,30.66409487787904,14.787086481375928,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
537,1.0760000000000007,0.3040605492303017,-0.12541662161889214,0.2756380989856473,-0.0174010175883855,0.004707096830795052,-0.3009581476458613,14.120708268053752,8.343200890329703,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
538,1.0780000000000007,0.30489131853472834,-0.1258711670738069,0.27554754663484793,-0.015511436237017237,0.006393821519498551,-0.2999427251009467,16.142164068373376,8.051778829547493,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
539,1.0800000000000007,0.3057453098381808,-0.1262491744322944,0.27546800061683324,-0.017020138070894187,0.007927110188888161,-0.29897875860178835,27.71955989853847,15.773961440535302,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
540,1.0820000000000007,0.30658399509486045,-0.1267105750018383,0.27547196314419986,-0.015763455983146723,0.008688279268809107,-0.29825337682130065,26.93464673317539,14.16239560372037,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
541,1.0840000000000007,0.30740708482113777,-0.12716410513671234,0.2755394616262907,-0.0165953301165478,0.009714038826330264,-0.2971943889803133,14.540201781637375,7.0520177462842675,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
542,1.0860000000000007,0.3081894725682779,-0.12765115629301876,0.27574493506018016,-0.01707452017902073,0.01071862182394809,-0.2961784280726202,21.94568158439841,12.731844437125758,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
543,1.0880000000000007,0.3090091351183762,-0.12814617399267547,0.2758026142183537,-0.015090173984899551,0.01200421335942905,-0.29486249187555225,26.30057076914264,12.65732062936807,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
544,1.0900000000000007,0.30976779320696424,-0.12859395534365184,0.2760261770698693,-0.01732579028109161,0.01231894566255813,-0.29361522087633446,13.710816762046651,5.7372744158885425,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
545,1.0920000000000007,0.310477248416205,-0.12908682852909892,0.2762852009126058,-0.014366809668881346,0.0135155160407967,-0.2923685465454248,29.147318130158336,13.60392410864373,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
546,1.0940000000000007,0.31116402225225737,-0.12953677677811984,0.2765855293781088,-0.01639428284094654,0.014056632016774439,-0.29113558477099194,18.223763693248642,9.368751019261317,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
547,1.0960000000000008,0.31184772739252414,-0.13000846900959886,0.27682251031327926,-0.013346098036086234,0.015342213244834348,-0.2900544418987682,34.3060039420086,15.926078553194637,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
548,1.0980000000000008,0.31248102908828446,-0.13043258837260094,0.2771476733613846,-0.014355187801972508,0.015388950719537385,-0.2888888396086163,20.894763513559823,13.104310105827153,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
549,1.1000000000000008,0.3131128476108743,-0.13092115843733348,0.27748820104342986,-0.014027913072706417,0.015583071354214311,-0.2879368982260469,26.786509704609127,13.726468885807739,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
550,1.1020000000000008,0.3137691754242805,-0.131377080792597,0.2778810064951402,-0.01380730083805046,0.015047605052676504,-0.2875399754103636,23.207410360072142,15.5141091358974,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
551,1.1040000000000008,0.3143910705411927,-0.13184647758509568,0.2782698474369139,-0.015472656360201351,0.014681399644404076,-0.28681755588721014,23.17001321940542,15.323983646148474,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
552,1.1060000000000008,0.31498563930384416,-0.13234660715833754,0.27874840773589776,-0.013924385052080901,0.013938061451848373,-0.28622784391921147,17.257596200595877,8.58550484016343,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
553,1.1080000000000008,0.3156217688007118,-0.13282395555639695,0.2790699853006859,-0.016699603871027858,0.01350269320583079,-0.2856581650615324,33.22717969115313,15.865260451163884,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
554,1.1100000000000008,0.31619219546488053,-0.13334019355774113,0.279520301179793,-0.014519340862495662,0.012486781080354923,-0.28506849266537027,15.992831836782594,9.507751483516426,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
555,1.1120000000000008,0.31677439002142294,-0.1338333644296365,0.2798865538010254,-0.017290155335954457,0.012068447713162726,-0.2844490694752969,33.85506214380492,15.801622346975961,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
556,1.1140000000000008,0.3173301540417444,-0.13434693901480163,0.28028602075886105,-0.01509052465826881,0.011043171527500542,-0.2838145386529223,18.688572890863053,9.208473686767737,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
557,1.1160000000000008,0.31789770239237575,-0.13483844633667563,0.2806046054952288,-0.01746891798935451,0.010784040904614746,-0.2830490529135337,32.58868466620969,15.864405755464695,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
558,1.1180000000000008,0.3184111087840777,-0.13534902111896455,0.2809751100248279,-0.015179690158338546,0.009601045065654878,-0.28241484900855734,20.517983862965504,11.850733497841112,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
559,1.1200000000000008,0.318978557617671,-0.1358436555522005,0.28123994760590404,-0.017206567420069128,0.008538542199375906,-0.2818641308345923,32.58261399515342,15.887411130286832,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
560,1.1220000000000008,0.3195274508437612,-0.13637804613954527,0.2815808417983582,-0.015020377720645215,0.00720046853259209,-0.2812790242163705,16.169774600286367,8.440502876242693,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
561,1.1240000000000008,0.32009164126642503,-0.1368801280184682,0.2817971301943288,-0.01711066804015529,0.006001108044392922,-0.2807677255472976,34.531009648754335,15.861546317809044,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
562,1.1260000000000008,0.3206384022754949,-0.13742115861481302,0.2820854137615332,-0.01464444862572643,0.00396235312226765,-0.28038075129597906,15.23914775023816,7.796039794573107,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
563,1.1280000000000008,0.3212363745811343,-0.1379451091413825,0.2822635147869829,-0.016677603905356362,0.0027338716325109582,-0.27985156235430725,34.304660078488794,15.85542539433822,0,3,floor<->FL|floor<->RR|floor<->RL
564,1.1300000000000008,0.32178055547765333,-0.1384880382583608,0.28248711249272285,-0.01415714277781786,0.0006580823367115302,-0.2794512510601172,18.089323772846054,9.312546529408719,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
565,1.1320000000000008,0.32237683557073893,-0.13901442225039431,0.2826002901182177,-0.01611403934020113,-0.0006203570100882755,-0.2789102775839328,33.14003251043416,15.862663896672142,0,3,floor<->FL|floor<->RR|floor<->RL
566,1.1340000000000008,0.322920040215739,-0.1395599055273744,0.2827593046701568,-0.013558139504074494,-0.0027332398267899635,-0.2785008453756227,21.086817943031157,12.274523164686732,0,3,floor<->FL|floor<->RR|floor<->RL
567,1.1360000000000008,0.323515778220261,-0.14008884200252433,0.28280628825727666,-0.015103657768479791,-0.004345211914819558,-0.27801745247017495,32.96859060344388,15.953343762525886,0,3,floor<->FL|floor<->RR|floor<->RL
568,1.1380000000000008,0.3240617515417622,-0.14064791694949533,0.2829310403790543,-0.012763481094019835,-0.006419302756916251,-0.2776063953058659,24.09794234954694,14.71643054631717,0,3,floor<->FL|floor<->RR|floor<->RL
569,1.1400000000000008,0.3246547392541324,-0.14117836261312466,0.2829073912111695,-0.014477491759503244,-0.008022125163540374,-0.2771287026967509,33.39513734202079,16.17124165657272,0,3,floor<->FL|floor<->RR|floor<->RL
570,1.1420000000000008,0.3251976509231356,-0.14174054060251143,0.2829657622001312,-0.012290007058512856,-0.01009287114942338,-0.2767234505796998,20.94255144217638,11.054286820670578,0,3,floor<->FL|floor<->RR|floor<->RL
571,1.1440000000000008,0.32578771542078266,-0.1422746403640205,0.2828764046694706,-0.014153075923897989,-0.011678948666235013,-0.27624798298324266,34.27090057178654,16.472796761180714,0,3,floor<->FL|floor<->RR|floor<->RL
572,1.1460000000000008,0.3263273554925751,-0.14284056376897242,0.28286912481034593,-0.012106967024619096,-0.013736234203163111,-0.27584435738907015,19.043503846831655,10.102133021707653,0,3,floor<->FL|floor<->RR|floor<->RL
573,1.1480000000000008,0.3269143922548407,-0.14337883610899113,0.2827144600090484,-0.014117109082022176,-0.015287240050655964,-0.2753654332702741,35.17093334561978,16.915322807298388,0,3,floor<->FL|floor<->RR|floor<->RL
574,1.1500000000000008,0.3274505819631114,-0.14394900981093012,0.2826421900997053,-0.011716808705004113,-0.017201389745256496,-0.2749498571174628,17.83422299207674,9.602779530154326,0,3,floor<->FL|floor<->RR|floor<->RL
575,1.1520000000000008,0.32804289214434307,-0.14450222451938777,0.2824521930010566,-0.013870370485559622,-0.01878654903123353,-0.27448496666763206,31.754764962350208,13.467816391566984,0,3,floor<->FL|floor<->RR|floor<->RL
576,1.1540000000000008,0.3285763008764436,-0.14507268966981038,0.2823043891866624,-0.011433425977435373,-0.020699776279865703,-0.2740803123173708,18.801603627091378,9.28066955160498,0,3,floor<->FL|floor<->RR|floor<->RL
577,1.1560000000000008,0.3291684610256085,-0.14562947665800186,0.28204885747919367,-0.013533892220270844,-0.02226022654882555,-0.2736284703005914,30.82781828916439,13.705486812961556,0,3,floor<->FL|floor<->RR|floor<->RL
578,1.1580000000000008,0.32970171043020724,-0.14620347391796978,0.2818372780885828,-0.011456184216160542,-0.024069258494110398,-0.27318398191112236,21.882691311463763,13.304252424655362,0,3,floor<->FL|floor<->RR|floor<->RL
579,1.1600000000000008,0.33029452624319944,-0.14676964675217563,0.28153103647620803,-0.01350891053198893,-0.025236100082742307,-0.2726511662929068,29.611842608310592,14.320709329557705,0,3,floor<->FL|floor<->RR|floor<->RL
580,1.1620000000000008,0.3308325081226598,-0.14736992891339604,0.2813184186351728,-0.011633726027569902,-0.026900370628062758,-0.27220207658805473,22.081986787282204,10.126224859165482,0,3,floor<->FL|floor<->RR|floor<->RL
581,1.1640000000000008,0.3314204483552871,-0.14794244076004737,0.28095663629302015,-0.013909855854747473,-0.027807991847268718,-0.27163368130363585,32.0286022647237,14.683050122559536,0,3,floor<->FL|floor<->RR|floor<->RL
582,1.1660000000000008,0.33194907942205204,-0.14855201256424036,0.28070008017028636,-0.012261710411272655,-0.029195100602747506,-0.2711367261653639,16.94013824902884,8.487167526613534,0,3,floor<->FL|floor<->RR|floor<->RL
583,1.1680000000000008,0.33252733302271886,-0.14913476908932552,0.28029620632394797,-0.014745944714108174,-0.02975662833678325,-0.27050360039240384,35.99374925050007,16.129403973149255,0,3,floor<->FL|floor<->RR|floor<->RL
584,1.1700000000000008,0.3330431172402255,-0.1497555838407375,0.2800048289154958,-0.012444576632225297,-0.030645509900880177,-0.26992016551836534,15.601492676259875,8.570906728632108,0,3,floor<->FL|floor<->RR|floor<->RL
585,1.1720000000000008,0.3336204043625798,-0.15036475385333034,0.2796120435752498,-0.014381562298627838,-0.03079535535582387,-0.26924125974154384,32.781303567695446,16.02702679778376,0,3,floor<->FL|floor<->RR|floor<->RL
586,1.1740000000000008,0.334140365245565,-0.15101163055608074,0.2793291790006044,-0.013448016116049776,-0.031264286194713074,-0.26852618862197347,17.26183593055849,8.132328011435533,0,3,floor<->FL|floor<->RR|floor<->RL
587,1.1760000000000008,0.3347118104096533,-0.15164021106101505,0.27892374596127284,-0.016460827571459783,-0.030763589343453048,-0.26765309663113196,31.24493646003173,13.365148489688705,0,3,floor<->FL|floor<->RR|floor<->RL
588,1.1780000000000008,0.3352132536715948,-0.1523088970091095,0.2786469467264911,-0.016688054168417985,-0.029875070824346726,-0.26632567298614607,18.30643148378027,8.61611308055442,0,3,floor<->FL|floor<->RR|floor<->RL
589,1.1800000000000008,0.33572011800453105,-0.15299928278785288,0.27830525718071963,-0.02161876643127706,-0.02903371569319413,-0.2651495532349451,26.83189182125342,14.64115897025089,0,3,floor<->FL|floor<->RR|floor<->RL
590,1.1820000000000008,0.3361952969614656,-0.1537042750961885,0.277995884229316,-0.021073935084519567,-0.027718760884461156,-0.2637923184432739,28.067546517701846,16.38167967446823,0,3,floor<->FL|floor<->RR|floor<->RL
591,1.1840000000000008,0.33668477708769895,-0.15439425566315426,0.27762952177807987,-0.024480999644676062,-0.025485384167943957,-0.262326214014884,30.109094718729807,15.565320469755784,0,3,floor<->FL|floor<->RR|floor<->RL
592,1.1860000000000008,0.33710836175681164,-0.1551248911232832,0.2773992415540655,-0.02334242653979659,-0.023419183292553887,-0.26095963334594086,20.74665448611496,9.690200406952263,0,3,floor<->FL|floor<->RR|floor<->RL
593,1.1880000000000008,0.3376142560140963,-0.1558322988191268,0.2771184175039495,-0.024525244581844474,-0.021354149899110948,-0.25982315761792657,24.86959287524124,14.1089623856304,0,3,floor<->FL|floor<->RR|floor<->RL
594,1.1900000000000008,0.33809483870643603,-0.15657544912169316,0.27690581189489877,-0.022370554542740707,-0.01951824751676337,-0.25880043378854384,19.497079006789566,10.376826373050012,0,3,floor<->FL|floor<->RR|floor<->RL
595,1.1920000000000008,0.3386453988125342,-0.1572778258931888,0.276601883303058,-0.024312671643783153,-0.01683598156040467,-0.2576655110000154,32.70992795370494,16.199443728563736,0,3,floor<->FL|floor<->RR|floor<->RL
596,1.1940000000000008,0.33912670721382593,-0.15802806539726205,0.2764409491025276,-0.020589882487500655,-0.014574251869295387,-0.2565105435322477,22.295716160841245,12.351316547873203,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
597,1.1960000000000008,0.33965558485034647,-0.158778815394269,0.2762304178518158,-0.02203738343408522,-0.011937949312920576,-0.2555006020650904,28.39865518619376,14.169055250416255,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
598,1.1980000000000008,0.34019216161459837,-0.15956229404188774,0.27606355520204745,-0.017673556819544727,-0.009760456939650464,-0.2544374889535678,18.267428925931412,11.202596000804098,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
599,1.2000000000000008,0.3407562087289592,-0.16034308549632487,0.2758598242901607,-0.01903333208740113,-0.007465215392267591,-0.25355898864954346,29.242701487805835,14.312526909071321,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
600,1.2020000000000008,0.3413139251969196,-0.16113109335100126,0.2756395363595865,-0.014276557409673494,-0.0049817314758871245,-0.2524373693265435,25.865082935654275,15.402910437987613,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
601,1.2040000000000008,0.34185378049529613,-0.16191494835828027,0.2754230752385595,-0.014091179076660383,-0.002107356615008217,-0.2513956842763757,30.52219873329766,16.05538385059426,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
602,1.2060000000000008,0.3423654048368583,-0.16275167978974037,0.2753380093932871,-0.011569550383579347,-9.854999139732409e-05,-0.25061303765955056,13.579755530940037,6.625557438246028,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
603,1.2080000000000009,0.342944418747806,-0.1635756390718973,0.2752324295778942,-0.01098550187850017,0.0029873280295221725,-0.24942164309619438,28.328193822872596,16.125146143195067,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
604,1.2100000000000009,0.34345493936990307,-0.16441362285187291,0.2751508375566841,-0.00797352235138313,0.00497219089451513,-0.247987345440982,19.592577633858397,12.087669206964737,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
605,1.2120000000000009,0.3440547570320336,-0.16525515709080413,0.27509447306345125,-0.008889936928588233,0.006069197660803341,-0.2466621401858043,17.766752974549753,10.646856322001867,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
606,1.2140000000000009,0.34469916135545614,-0.16616170273887734,0.27501174025842556,-0.004869378302061458,0.0071509082387179075,-0.24541156164018552,28.307040755241015,14.89307324605172,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
607,1.2160000000000009,0.3453258464854424,-0.1670159379124457,0.27499812352052394,-0.002800227609058072,0.008997364600189591,-0.24427237507022187,15.921601524075813,10.692160474700895,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
608,1.2180000000000009,0.3459528473747026,-0.16788632132436188,0.2750019619026878,0.0010125422164614253,0.010074911510811935,-0.24275541421595834,27.08563164629345,15.693475882540096,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
609,1.2200000000000009,0.34661876440143324,-0.16873373213320364,0.2750674197738045,0.002542900813808668,0.011447176450531829,-0.2410612954723743,16.029073138656383,8.731719623218222,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
610,1.2220000000000009,0.3472043281044441,-0.16961268385288736,0.2752518009746632,0.005846133880436542,0.012381946798071464,-0.23930238476383886,20.459939570026805,9.683420607706976,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
611,1.2240000000000009,0.34784834046321955,-0.17046170377198508,0.27531651096785775,0.006858379820680606,0.01382615176990152,-0.2378864742075437,25.21870941480149,13.475522082181413,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
612,1.2260000000000009,0.3484271519878134,-0.17132526211664412,0.2755526380798659,0.007444174679548541,0.013802840421148696,-0.2369594385599269,17.62356374518947,12.60489827555665,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
613,1.2280000000000009,0.3490579065717226,-0.17221089851052251,0.2757415584671828,0.007920978859011824,0.01495619573656954,-0.23558700410566227,22.242260915551483,16.826419353536977,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
614,1.2300000000000009,0.34964046823094985,-0.1730939547463485,0.27594829207847826,0.008394473156830262,0.014909286624683975,-0.23476506145580042,22.259066513215426,13.820182461666608,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
615,1.2320000000000009,0.35026729992311956,-0.17400274066210397,0.27615995686924755,0.006514039753666641,0.014594802827068177,-0.2336688564068988,18.160515981808114,11.028055575004512,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
616,1.2340000000000009,0.35088732599432526,-0.17491669590945297,0.27644032576473754,0.009176973697048067,0.013984273960792833,-0.23264058237970575,13.797019923028037,6.9450168453595165,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
617,1.2360000000000009,0.35156184603680174,-0.17581078572660655,0.2766156732528038,0.006881407184701628,0.013615313648371511,-0.23167779622387,34.719106146617115,16.095316648711965,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
618,1.2380000000000009,0.35216025811550994,-0.17672418958559494,0.27689356065578813,0.009226474263095162,0.012292232811926339,-0.2308055723295857,15.97588621539002,11.011999885942421,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
619,1.2400000000000009,0.3527986474811883,-0.17759611303155137,0.27718633637279966,0.0076976672741678265,0.012008871103172518,-0.22975239396907518,27.130906294011197,15.745621407588356,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
620,1.2420000000000009,0.35339846174283607,-0.17851088019010886,0.2774825100402529,0.008682565349392202,0.010797505598700389,-0.22863147487005134,28.41001959357338,16.235673720496408,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
621,1.2440000000000009,0.3540283029447617,-0.1793856244320145,0.2777871110129662,0.009505912157138576,0.010128730976628086,-0.22777098658564632,21.54375573666048,17.1922273569099,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
622,1.2460000000000009,0.35463326964397945,-0.18026841505642663,0.2780928140921657,0.00907816908550559,0.009162378039295472,-0.2268201750639315,22.283259640405806,13.330397128023195,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
623,1.2480000000000009,0.35526255517167304,-0.18113867236715242,0.2784347138097382,0.009436706315542592,0.007445625723591162,-0.22565319311370852,21.12984570980322,12.933782625287785,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
624,1.2500000000000009,0.3559182977969533,-0.18203696250701418,0.2787282873198212,0.009467578520313696,0.006068408080781437,-0.22468102257080064,15.940634034931966,7.321011817031428,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
625,1.252000000000001,0.3565429685773847,-0.18292105853969032,0.27907982295984113,0.009739071641850366,0.004495085025242996,-0.2230159008140966,27.0821225616152,14.033235632513613,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
626,1.254000000000001,0.3571946721872557,-0.18381699610232055,0.2794023464220089,0.008968619082834771,0.0029431949425817745,-0.22203544864967378,21.815134504983718,10.674521769039782,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
627,1.256000000000001,0.3578184980251541,-0.1846913088751962,0.2797763191513988,0.008692349524836442,0.0020124774347716192,-0.22100271614963685,26.241404211162283,14.323783272236943,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
628,1.258000000000001,0.3584282791438474,-0.18557791570341559,0.28002216067684005,0.006030581546496528,0.000336824378975268,-0.2197383360763624,19.420361118543084,10.071003589942853,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
629,1.260000000000001,0.359039146371578,-0.18647357716536417,0.2803092074604399,0.00774189898210623,-0.0009775012432216082,-0.218404834783025,23.033955263466005,14.6520356976179,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
630,1.262000000000001,0.3596918052728216,-0.1873362083207702,0.2805525793260463,0.005066236863078752,-0.0025715522580581187,-0.21720290593634428,27.11170830111216,13.199914972823388,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
631,1.264000000000001,0.3602962055089949,-0.18822965507816944,0.28079648040425564,0.006712683193314739,-0.0037997570658441977,-0.21593956106788295,23.401407622418855,14.899966357768813,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
632,1.266000000000001,0.36094375900117526,-0.18908927086483115,0.2810003370827667,0.0039944667022186195,-0.005292108832589916,-0.21479958757289672,27.479082441443953,14.530615673507013,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
633,1.268000000000001,0.36154584122558914,-0.1899785493600659,0.2812013701046865,0.0055699395500867005,-0.006435370590233682,-0.21359857689587575,26.183301995147374,15.025731113060568,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
634,1.270000000000001,0.3621914846892223,-0.19083458826050534,0.2813610453170484,0.004186746056020177,-0.007672776925293955,-0.21265907135417544,28.517708758217548,15.063054456276964,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
635,1.272000000000001,0.36283024362240596,-0.19170135838628194,0.28157261320453475,0.0017543624107016788,-0.009026693397568187,-0.21167502459571372,23.453859574949153,16.265707561370704,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
636,1.274000000000001,0.363476513850668,-0.19260931064687312,0.28166557263990927,0.0004489685199986547,-0.010166488956885272,-0.21070617902899255,26.48497009170039,14.246273971963541,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
637,1.276000000000001,0.3641078088013717,-0.1934742546410051,0.2818156726689531,-0.003797206264231956,-0.011136555817123937,-0.20947102031819714,22.34990939650793,16.54461814055275,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
638,1.278000000000001,0.36474687635882674,-0.1944010008730152,0.2818867439244357,-0.004242629400135211,-0.011981933172059093,-0.2085085509715059,33.421771523128676,14.887905403997985,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
639,1.280000000000001,0.36538203169657607,-0.19526271865716302,0.2820107361520515,-0.006306851990142217,-0.013126304532178402,-0.20753255531564896,13.071142455343063,6.215159203392226,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
640,1.282000000000001,0.36601744963296057,-0.19615177943079196,0.2819781918352695,-0.006673948224947236,-0.013923100443706288,-0.20655855808533208,31.16982733875493,14.249950844206891,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
641,1.284000000000001,0.36664961989233197,-0.1970121136959133,0.2820371022844606,-0.010107951487388649,-0.014516047375535263,-0.20531830583845925,11.533340162838305,6.2671558579707245,0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
