step,segment_i,segment_step,mode,time,osqp_status,base_z,roll,pitch,base_qdd_z,dyn_res_norm,stance_acc_res_norm,swing_acc_error_norm,tau_pd_max_abs,tau_wbc_max_abs,tau_total_max_abs,cmd_step_jump_norm,cmd_step_jump_abs,saturated
343,1,143,trot_FL_RR,0.688000000,solved,0.304635148625,-0.016493492772,-0.025616313944,0.084570537043,7.226336278916e-08,2.525879749596e-09,9.959731877948e-02,10.051038756332,9.722163432294,10.286251080834,0.046830920356,0.031676017856,False
344,1,144,trot_FL_RR,0.690000000,solved,0.304597343039,-0.016974282254,-0.025452696136,0.084254409797,7.617720934030e-08,2.651169861101e-09,9.691861016400e-02,10.944385445485,9.703659205699,3.360813742273,0.056118486104,0.033146462802,False
345,1,145,trot_FL_RR,0.692000000,solved,0.304571031907,-0.016238732704,-0.023991023370,0.084446165134,7.302827367263e-08,2.543728928814e-09,9.928081643692e-02,13.628188272498,9.704553378361,10.390710652741,0.031059616429,0.021864686293,False
346,1,146,trot_FL_RR,0.694000000,solved,0.304544601787,-0.019077992116,-0.023517649684,0.085431916211,7.268002711062e-08,2.537717468362e-09,1.024160362535e-01,13.150780437919,9.696439759317,4.902624840675,0.033132202427,0.020500222481,False
347,1,147,trot_FL_RR,0.696000000,solved,0.304566169300,-0.017390812247,-0.022114788799,0.085165507667,7.315904137781e-08,2.567888196382e-09,1.026779908883e-01,10.344757112299,9.717394624343,10.582612174969,0.031584926112,0.020954865025,False
348,1,148,trot_FL_RR,0.698000000,solved,0.304599421140,-0.019373115887,-0.020606496883,0.085188236619,7.600580859836e-08,2.646541611928e-09,1.013438474491e-01,15.022508663269,9.696487830702,5.326020832566,0.040590518608,0.020906793640,False
349,1,149,trot_FL_RR,0.700000000,solved,0.304559986983,-0.016191956891,-0.019591081743,0.087188633956,7.378742554508e-08,2.590818458812e-09,1.091225913154e-01,11.565412111592,9.719103318452,10.188346189740,0.067264646033,0.041631315203,False
350,1,150,trot_FL_RR,0.702000000,solved,0.304565496783,-0.018197391532,-0.017800403625,0.083513173419,7.976448317444e-08,2.787222258425e-09,9.570198474976e-02,12.081385362895,9.691062520310,7.483260092445,0.054483755790,0.033312972663,False
351,1,151,trot_FL_RR,0.704000000,solved,0.304564546953,-0.015648051813,-0.016322848658,0.086970984273,7.262813992487e-08,2.551445745901e-09,1.095083366121e-01,9.888773071501,9.720206297225,10.124620657013,0.068968435779,0.044754863548,False
352,1,152,trot_FL_RR,0.706000000,solved,0.304634591459,-0.017383758524,-0.015260769797,0.083615994698,7.746409592454e-08,2.719487522443e-09,9.705162404471e-02,9.707949938527,9.697717830391,5.272466383181,0.063647150972,0.043306134398,False
353,1,153,trot_FL_RR,0.708000000,solved,0.304561448351,-0.015125689296,-0.014610336149,0.086800871369,7.246769331263e-08,2.565919067085e-09,1.115129717983e-01,12.213175480276,9.714573927563,10.539753595921,0.032544348010,0.017798357774,False
354,1,154,trot_FL_RR,0.710000000,solved,0.304616331946,-0.017312124719,-0.013536090462,0.083990090738,7.790102777256e-08,2.763647509435e-09,9.841143207752e-02,5.980011224124,9.704998863863,7.094669020667,0.030981068705,0.018165039678,False
355,1,155,trot_FL_RR,0.712000000,solved,0.304666033087,-0.016080389802,-0.012521173830,0.087131991859,7.016828104822e-08,2.488175464367e-09,1.159518229339e-01,10.313959620434,9.728339548401,10.551485939377,0.035973896863,0.023340684538,False
356,1,156,trot_FL_RR,0.714000000,solved,0.304644000108,-0.016852861968,-0.011321339374,0.085663945822,7.334670005252e-08,2.600162620086e-09,1.051000939038e-01,15.147526795221,9.712178728644,5.435348066577,0.043740271831,0.025980485163,False
357,1,157,trot_FL_RR,0.716000000,solved,0.304674230302,-0.015165406259,-0.010067975529,0.085624959458,7.326345000669e-08,2.626090407576e-09,1.126820008769e-01,10.795886581560,9.724094735907,11.034763165393,0.036640753374,0.023146493374,False
358,1,158,trot_FL_RR,0.718000000,solved,0.304721771391,-0.014026681067,-0.008852345565,0.085598152909,7.485408222890e-08,2.671301913857e-09,1.074609611186e-01,11.390782695027,9.706471264919,5.007973877939,0.044256759723,0.028359956708,False
359,1,159,trot_FL_RR,0.720000000,solved,0.304718838434,-0.013848123591,-0.008293350513,0.086523359585,7.434068228144e-08,2.653537912549e-09,1.164354097070e-01,11.855167372463,9.701589858559,10.855158720658,0.020812771362,0.011242735657,False
360,1,160,trot_FL_RR,0.722000000,solved,0.304768611037,-0.013006570985,-0.006836253926,0.086208050264,7.261223134356e-08,2.567092949686e-09,1.121420540731e-01,13.278538935900,9.699524272270,5.465820830681,0.020139447000,0.012994596891,False
361,1,161,trot_FL_RR,0.724000000,solved,0.304807253121,-0.015924822251,-0.006120043949,0.085637131720,7.260453216891e-08,2.534954888986e-09,1.130604716567e-01,10.850908323302,9.695310304255,10.686516670778,0.038172366555,0.026955518635,False
362,1,162,trot_FL_RR,0.726000000,solved,0.304871334127,-0.013700137339,-0.005545515326,0.087452073205,6.918408052305e-08,2.427662046144e-09,1.201052223447e-01,11.716478932708,9.721893497543,4.626180536374,0.053970570060,0.032331056343,False
363,1,163,trot_FL_RR,0.728000000,solved,0.304864507226,-0.016490821455,-0.004757952511,0.086561764186,7.374198298600e-08,2.557339030892e-09,1.110993822281e-01,14.580395282264,9.700671195945,10.800613852072,0.040008706671,0.021258581545,False
364,1,164,trot_FL_RR,0.730000000,solved,0.304944526779,-0.014608496327,-0.003935381918,0.087237835407,6.988804573648e-08,2.428971459186e-09,1.189527694508e-01,10.049708288219,9.726699379088,5.167321001543,0.049892406888,0.030329395605,False
365,1,165,trot_FL_RR,0.732000000,solved,0.304950814312,-0.016207801018,-0.004192563415,0.086974150324,7.319315225865e-08,2.531229409874e-09,1.144112992265e-01,13.067089942258,9.705583241460,10.739942814969,0.048949528538,0.028667011712,False
366,1,166,trot_FL_RR,0.734000000,solved,0.305020387659,-0.014100801197,-0.003388431780,0.086149447209,7.129532269160e-08,2.495763485792e-09,1.165946604270e-01,12.132545815993,9.713579941431,6.050952005842,0.018839064837,0.010515224957,False
367,1,167,trot_FL_RR,0.736000000,solved,0.305048592689,-0.015989452884,-0.003596367959,0.087116995141,7.183307141884e-08,2.504774786067e-09,1.150244732140e-01,10.822510918554,9.694741503557,9.635711449314,0.039846012221,0.022950233010,False
368,1,168,trot_FL_RR,0.738000000,solved,0.305132243414,-0.013085987489,-0.003460858869,0.086998847112,6.945677210246e-08,2.468313143477e-09,1.210593501119e-01,11.699924487731,9.715445484032,4.891255508992,0.034693426134,0.020703980476,False
369,1,169,trot_FL_RR,0.740000000,solved,0.305141497497,-0.015167870674,-0.003172518284,0.087256372685,7.438627674429e-08,2.605714973599e-09,1.113403041350e-01,12.250855035556,9.694773544063,10.067912835210,0.035830758539,0.022376136884,False
370,1,170,trot_FL_RR,0.742000000,solved,0.305180210988,-0.012130641021,-0.003081554537,0.086066137226,6.960403773181e-08,2.480196818277e-09,1.157484605227e-01,11.699738505312,9.722114560880,7.161010536629,0.041857495548,0.027341016817,False
371,1,171,trot_FL_RR,0.744000000,solved,0.305206215156,-0.013565795199,-0.003404310805,0.086501475541,7.454260470511e-08,2.605759528552e-09,1.075305388839e-01,9.966338823898,9.702507587261,10.198505857189,0.034337001474,0.019606973619,False
372,1,172,trot_FL_RR,0.746000000,solved,0.305281363106,-0.013284015410,-0.003512784156,0.085250386803,7.038244638029e-08,2.487381850620e-09,1.110169061370e-01,11.369724706865,9.718562920337,5.010120384057,0.033002193661,0.021691627999,False
373,1,173,trot_FL_RR,0.748000000,solved,0.305292765855,-0.015176187579,-0.004544875485,0.086569152339,7.250905512850e-08,2.550577197068e-09,1.118401573205e-01,13.318251866491,9.714682538259,10.750061992344,0.010374036646,0.005513201512,False
374,1,174,trot_FL_RR,0.750000000,solved,0.305366373019,-0.013374908930,-0.004533988762,0.085372173664,7.002537619521e-08,2.463646181296e-09,1.158963659468e-01,14.134445679560,9.721449639335,5.771514310907,0.036762978417,0.024060732021,False
375,1,175,trot_FL_RR,0.752000000,solved,0.305365583416,-0.015052716494,-0.005586647856,0.086609514488,7.281816984280e-08,2.558634635913e-09,1.092883176545e-01,11.301557429609,9.704732367108,10.518118074039,0.025196602620,0.016717272227,False
376,1,176,trot_FL_RR,0.754000000,solved,0.305468716989,-0.012311736465,-0.005985595055,0.084883507028,7.150247430588e-08,2.535434881655e-09,1.123231988976e-01,8.608697106091,9.717648738305,5.788960253088,0.027804984749,0.018556205885,False
377,1,177,trot_FL_RR,0.756000000,solved,0.305445553659,-0.013807700461,-0.006828143457,0.086622698699,7.703609077155e-08,2.719875724395e-09,1.053855326787e-01,14.301746697819,9.696554088195,10.627988634564,0.043768240932,0.025576616588,False
378,1,178,trot_FL_RR,0.758000000,solved,0.305529977700,-0.010864642672,-0.007032606382,0.085452442368,7.267094702555e-08,2.606292033327e-09,1.154267339116e-01,8.094678802959,9.711572248004,5.671004864335,0.028008302053,0.015685918094,False
379,1,179,trot_FL_RR,0.760000000,solved,0.305530151930,-0.011377146294,-0.008285270591,0.086939606389,7.908039482809e-08,2.831721069598e-09,1.065298385415e-01,14.521720551960,9.689996124459,10.554618530611,0.042864697272,0.025351555071,False
380,1,180,trot_FL_RR,0.762000000,solved,0.305577158718,-0.008616634265,-0.008632886420,0.085104111201,7.728079494475e-08,2.791554635145e-09,1.175196576733e-01,13.391116136835,9.697735400491,5.369516934575,0.026833759339,0.017061122431,False
381,1,181,trot_FL_RR,0.764000000,solved,0.305566528237,-0.007496523649,-0.009882781718,0.087126465891,8.159123745371e-08,2.917362796878e-09,1.106278611481e-01,11.067757272200,9.680415896329,10.613549186871,0.050738597347,0.034910970509,False
382,1,182,trot_FL_RR,0.766000000,solved,0.305639874234,-0.008863233239,-0.010507040879,0.087183887497,7.785187400748e-08,2.793221380648e-09,1.199459950690e-01,10.773903788153,9.683552886995,4.336416824227,0.035754841198,0.021959853943,False
383,1,183,trot_FL_RR,0.768000000,solved,0.305566644440,-0.006295485265,-0.011565688768,0.086274452929,7.508119148170e-08,2.705015917398e-09,1.227505498347e-01,16.052842919042,9.703044498640,11.208455875417,0.041762061077,0.019491611645,False
384,1,184,trot_FL_RR,0.770000000,solved,0.305618974765,-0.008199415160,-0.012098668589,0.090048278223,8.000135376589e-08,2.855334430762e-09,1.193864031510e-01,8.379039853483,9.680650512936,4.879905439146,0.075301626396,0.050799669662,False
385,1,185,trot_FL_RR,0.772000000,solved,0.305589552417,-0.006613990788,-0.012411629735,0.086969821234,7.276909662817e-08,2.614591361529e-09,1.242252424048e-01,11.926965965835,9.704979705628,9.721438405485,0.042345088611,0.024329192692,False
386,1,186,trot_FL_RR,0.774000000,solved,0.305654382204,-0.009134039224,-0.012886176865,0.088851345968,7.652769864820e-08,2.712109553070e-09,1.179822571010e-01,10.709155321724,9.691921533793,7.166072234885,0.042444079567,0.024495051255,False
387,1,187,trot_FL_RR,0.776000000,solved,0.305655041621,-0.009412251912,-0.013468027388,0.087058655316,6.976952704948e-08,2.503730553931e-09,1.230387708933e-01,12.451335593245,9.726439203637,9.626469122301,0.055798802741,0.034517669844,False
388,1,188,trot_FL_RR,0.778000000,solved,0.305683242952,-0.014527997918,-0.013608963303,0.088652488478,7.441897907101e-08,2.622291507684e-09,1.197392420840e-01,15.380003005683,9.722702546874,5.657300458810,0.023355054850,0.011339113969,False
389,1,189,trot_FL_RR,0.780000000,solved,0.305702615739,-0.014872270976,-0.014033425154,0.085832195314,6.561479749847e-08,2.344130312513e-09,1.301204111774e-01,9.447916096131,9.781791334942,9.622417298867,0.103040698692,0.062571076434,False
390,1,190,trot_FL_RR,0.782000000,solved,0.305750954693,-0.017832242432,-0.014572284906,0.087735898055,7.412267077698e-08,2.614357409113e-09,1.132455619598e-01,12.240766742260,9.764672814058,3.804877892263,0.036774583179,0.019998875885,False
391,1,191,trot_FL_RR,0.784000000,solved,0.305725846192,-0.018329537386,-0.015504017359,0.085806488482,6.607189114247e-08,2.343782838045e-09,1.129888617866e-01,11.410222744412,9.789946898704,9.717930179672,0.042723653195,0.025317995541,False
392,1,192,trot_FL_RR,0.786000000,solved,0.305797705980,-0.021860241916,-0.015855872163,0.087701053470,7.103243400794e-08,2.493186809782e-09,1.123163593612e-01,9.906736645298,9.780761152302,6.497281940552,0.033655222608,0.019826462769,False
393,1,193,trot_FL_RR,0.788000000,solved,0.305813464012,-0.024733580471,-0.016316646601,0.084819080916,6.530325881033e-08,2.306077597622e-09,1.144077638446e-01,15.246604303109,9.810182360820,10.430916128885,0.071354334134,0.044795983160,False
394,1,194,trot_FL_RR,0.790000000,solved,0.305909380693,-0.029121994606,-0.016891878173,0.085243735599,6.338608550513e-08,2.236793442414e-09,1.145239764928e-01,12.055152946405,9.823050377161,4.755965895298,0.040808247406,0.020067149833,False
395,1,195,trot_FL_RR,0.792000000,solved,0.305969219519,-0.030114044372,-0.017376852019,0.082705103098,6.245816458632e-08,2.203980505505e-09,1.173488772300e-01,11.332095771169,9.839293240703,10.172583331034,0.083834260697,0.065136305359,False
396,1,196,trot_FL_RR,0.794000000,solved,0.306119205596,-0.032965910424,-0.017989195578,0.084019258621,6.753109385519e-08,2.358049862668e-09,1.213799240302e-01,10.860649377048,9.821636840640,5.276098820766,0.072450091376,0.032020060345,False
397,1,197,trot_FL_RR,0.796000000,solved,0.306089507219,-0.034160600765,-0.018893007525,0.084326340478,6.377950770174e-08,2.219317695498e-09,1.210386297632e-01,15.707631153458,9.824565343272,10.176793247779,0.050527391165,0.032653409700,False
398,1,198,trot_FL_RR,0.798000000,solved,0.306191120829,-0.036996995023,-0.019470669337,0.085465341718,6.926694921771e-08,2.425513530981e-09,1.176415646712e-01,6.309456736037,9.813706644324,5.279427050453,0.058494910582,0.034497677999,False
399,1,199,trot_FL_RR,0.800000000,solved,0.306253693067,-0.036620327713,-0.020404733802,0.084142874315,6.481634168206e-08,2.260009467789e-09,1.198258870991e-01,11.601602893252,9.818891827307,10.187010628105,0.053149831924,0.036828867430,False
400,2,0,trot_FR_RL,0.802000000,solved,0.306334288792,-0.038972184587,-0.020764246146,0.060610240090,7.434581182861e-08,3.263317742475e-09,1.103559651532e-01,15.925715070182,7.811366244747,8.114348825435,4.447183469668,2.125670911783,False
401,2,1,trot_FR_RL,0.804000000,solved,0.306367039166,-0.037402850336,-0.021886187038,0.060570657219,7.295182556766e-08,3.269277128385e-09,1.454925521561e-01,9.855854882588,6.199530583670,6.463058450301,3.559523008620,1.689829382790,False
402,2,2,trot_FR_RL,0.806000000,solved,0.306461369136,-0.040443091279,-0.022187298947,0.058782131487,7.927848102783e-08,3.361298638213e-09,1.042896980062e-01,12.059924611758,4.946184620514,7.144233109484,2.849152253034,1.378763381094,False
403,2,3,trot_FR_RL,0.808000000,solved,0.306458376064,-0.038565957920,-0.023336450831,0.059338081873,7.421698549296e-08,3.278373593034e-09,1.551937719461e-01,9.665065065092,6.026934040973,5.998950203850,2.284314821704,1.080749420459,False
404,2,4,trot_FR_RL,0.810000000,solved,0.306488395996,-0.041552926079,-0.023861234222,0.057303815935,8.123308869494e-08,3.374222264532e-09,1.048289462566e-01,8.995050518443,6.921904462189,7.693782649931,1.829356720856,0.894970421217,False
405,2,5,trot_FR_RL,0.812000000,solved,0.306470270810,-0.039010862342,-0.024889883161,0.058188470169,7.629245873922e-08,3.306027801199e-09,1.622120170275e-01,9.859406175768,7.614207221685,7.359732289284,1.466664854869,0.705283848649,False
406,2,6,trot_FR_RL,0.814000000,solved,0.306426928672,-0.042017466417,-0.025898760168,0.058752588691,8.342336789039e-08,3.435751359252e-09,1.040789319709e-01,13.768165156951,8.182191639016,7.375897194343,1.160408330961,0.567984417330,False
407,2,7,trot_FR_RL,0.816000000,solved,0.306358222301,-0.039255098733,-0.026908210449,0.059378250012,7.724986845576e-08,3.334683928027e-09,1.670452174345e-01,10.101594709029,8.613324869013,8.278340857171,0.938806544916,0.474265490762,False
408,2,8,trot_FR_RL,0.818000000,solved,0.306262501677,-0.042000899740,-0.027895010257,0.060332807550,8.451135734792e-08,3.490556144741e-09,1.065158095721e-01,11.874061133726,8.972852445129,7.994107334283,0.735319963482,0.359527576116,False
409,2,9,trot_FR_RL,0.820000000,solved,0.306137271617,-0.038916907946,-0.028782336158,0.060535324919,7.832879617583e-08,3.373929691083e-09,1.686959527395e-01,12.286914103913,9.240426883848,8.972803420046,0.600703058339,0.316242158234,False
410,2,10,trot_FR_RL,0.822000000,solved,0.306034304837,-0.040861836438,-0.029457464157,0.061390672871,8.534263550546e-08,3.521367219195e-09,1.062139970475e-01,10.196637462259,9.469321411698,8.998571809545,0.466283577580,0.228894527850,False
411,2,11,trot_FR_RL,0.824000000,solved,0.305860230003,-0.037640854073,-0.030217600342,0.062434591444,7.982107973734e-08,3.401008567498e-09,1.634707658011e-01,12.990419014019,9.625637751489,9.498450244718,0.379702408603,0.207051369058,False
412,2,12,trot_FR_RL,0.826000000,solved,0.305716613800,-0.039431963753,-0.030729145245,0.062339361211,8.614103341300e-08,3.546164585520e-09,1.051401186636e-01,10.110410019335,9.770172888699,9.821169483866,0.295640300498,0.144535137209,False
413,2,13,trot_FR_RL,0.828000000,solved,0.305531522839,-0.035770365389,-0.031705715020,0.062490496722,8.079876014021e-08,3.417104062014e-09,1.579849982207e-01,11.271616381490,9.866329787146,9.829804399991,0.249674163578,0.143195624206,False
414,2,14,trot_FR_RL,0.830000000,solved,0.305389606313,-0.037131242228,-0.032145140783,0.063202480367,8.767341389410e-08,3.577444490013e-09,1.010080630869e-01,10.822181025227,9.957251370927,10.733287517503,0.194992302548,0.090921583781,False
415,2,15,trot_FR_RL,0.832000000,solved,0.305150908857,-0.033737664733,-0.033148175035,0.064122574822,8.202296065160e-08,3.437782990436e-09,1.534031995128e-01,13.919682370662,10.004672583976,10.058843290624,0.162446043707,0.097680859233,False
416,2,16,trot_FR_RL,0.834000000,solved,0.304985448926,-0.035091343891,-0.033105869397,0.063858275387,8.904932205205e-08,3.610178625533e-09,1.020415843701e-01,11.139450408012,10.062239264447,11.177678303678,0.131954053437,0.057566680471,False
417,2,17,trot_FR_RL,0.836000000,solved,0.304803710384,-0.030607940857,-0.032753991187,0.064782578162,8.318345360742e-08,3.445475362809e-09,1.561473647434e-01,12.927417380044,10.086325303101,10.199845281102,0.117411412203,0.072059258268,False
418,2,18,trot_FR_RL,0.838000000,solved,0.304590091231,-0.031732381608,-0.032421526127,0.067736525451,9.021244992010e-08,3.660267596023e-09,1.070749345511e-01,12.191809990052,10.108408470481,10.111736140213,0.087542672309,0.050856826432,False
419,2,19,trot_FR_RL,0.840000000,solved,0.304371429159,-0.026942150816,-0.031742384048,0.065120436683,8.450097410569e-08,3.478570756717e-09,1.507692073061e-01,12.345423321159,10.121073009357,10.101865379827,0.079110314798,0.051926240107,False
420,2,20,trot_FR_RL,0.842000000,solved,0.304194967000,-0.027236428742,-0.030735377993,0.069025043316,8.996849185558e-08,3.636871343555e-09,1.057692292518e-01,10.348277183621,10.130997113710,10.517245384128,0.083848008309,0.052736125711,False
421,2,21,trot_FR_RL,0.844000000,solved,0.303996372459,-0.023212140754,-0.030263546258,0.066733017643,8.457687113101e-08,3.454866846740e-09,1.423045459409e-01,11.891387953481,10.132029530562,10.114129082123,0.050957159931,0.034394817877,False
422,2,22,trot_FR_RL,0.846000000,solved,0.303858950811,-0.023981641084,-0.029012113894,0.070293497056,8.859396642628e-08,3.540759785378e-09,9.714895653196e-02,10.884426710131,10.126741367877,11.084184408510,0.075398811248,0.047180280209,False
423,2,23,trot_FR_RL,0.848000000,solved,0.303680714572,-0.019364460767,-0.028298096162,0.069224407101,8.118776733450e-08,3.294606586133e-09,1.218330407466e-01,11.476693035585,10.106519130136,10.196031339851,0.056184370116,0.039466675485,False
424,2,24,trot_FR_RL,0.850000000,solved,0.303454318845,-0.020019378172,-0.027689035706,0.073819464082,8.899307601610e-08,3.530504593495e-09,9.169037353922e-02,12.096184283485,10.084902268334,11.413605129606,0.096948713609,0.057752595928,False
425,2,25,trot_FR_RL,0.852000000,solved,0.303224950486,-0.015049906596,-0.026359619062,0.071307814989,7.990534441914e-08,3.215981598846e-09,1.186742958041e-01,15.667263525397,10.062873594782,9.946086920621,0.047638294714,0.029556363845,False
426,2,26,trot_FR_RL,0.854000000,solved,0.303069919521,-0.014665412573,-0.024042410145,0.077409733327,8.874822029968e-08,3.461069457020e-09,9.061616801168e-02,7.326094835474,10.031923589354,5.205383349719,0.123156702441,0.074369807116,False
427,2,27,trot_FR_RL,0.856000000,solved,0.302871380689,-0.008740731523,-0.022153823935,0.074526157047,7.940354300047e-08,3.118548681725e-09,1.097995173212e-01,14.290484712702,10.003584930868,10.046805677677,0.047673475027,0.028338658486,False
428,2,28,trot_FR_RL,0.858000000,solved,0.302677830256,-0.008202389058,-0.020129113807,0.080857974548,8.804093103154e-08,3.385547757824e-09,9.233322558379e-02,11.562942419599,9.961496284255,5.560244353392,0.168738302143,0.106385449372,False
429,2,29,trot_FR_RL,0.860000000,solved,0.302477638026,-0.001809618498,-0.017780913018,0.076696400177,8.105624049426e-08,3.146416559183e-09,1.038451101943e-01,13.303099357762,9.930369590131,9.877923252021,0.053135540370,0.032682706386,False
430,2,30,trot_FR_RL,0.862000000,solved,0.302249086901,-0.001201363440,-0.015476051928,0.084234490435,8.735026235864e-08,3.351249792889e-09,9.760592307161e-02,12.942182780617,9.880158065148,6.946979175014,0.196506746147,0.121897396480,False
431,2,31,trot_FR_RL,0.864000000,solved,0.302014767106,0.005230853881,-0.012859842085,0.077473501055,8.222670018960e-08,3.201630157038e-09,1.000685259676e-01,11.827311903028,9.857643066220,9.779308726657,0.068638439284,0.043511056540,False
432,2,32,trot_FR_RL,0.866000000,solved,0.301843963017,0.006372097954,-0.009681139678,0.085649759176,8.578023993519e-08,3.298533396623e-09,1.006689534536e-01,8.358549677903,9.812215242779,7.816119988656,0.194574253244,0.118605006566,False
433,2,33,trot_FR_RL,0.868000000,solved,0.301679991154,0.012364145964,-0.007470873935,0.080177609526,7.857888084203e-08,3.024281323025e-09,9.863365492075e-02,11.046430227071,9.784001837496,9.845197086673,0.087265002110,0.055012553010,False
434,2,34,trot_FR_RL,0.870000000,solved,0.301431984481,0.013485498758,-0.005145695629,0.087130994815,8.257522325127e-08,3.162512348426e-09,1.018667222101e-01,12.683236516675,9.748537633116,8.675419181253,0.134734161298,0.077112779121,False
435,2,35,trot_FR_RL,0.872000000,solved,0.301264558992,0.019534103415,-0.002947163663,0.079532640500,7.985604454249e-08,3.089974206920e-09,9.786254072974e-02,9.368552899943,9.765604743601,9.611898124058,0.076878652559,0.050731473448,False
436,2,36,trot_FR_RL,0.874000000,solved,0.301131672908,0.020370613102,-0.000728198146,0.087679005979,7.978419016695e-08,3.044194159530e-09,1.048120503319e-01,9.475247968677,9.768837348595,9.038315096358,0.133165756642,0.078541618922,False
437,2,37,trot_FR_RL,0.876000000,solved,0.300971768100,0.025332180731,0.000274884950,0.082545821011,7.441649245343e-08,2.839856368910e-09,1.018774845433e-01,11.940886463384,9.773177635264,9.776996603394,0.104547362382,0.069913179473,False
438,2,38,trot_FR_RL,0.878000000,solved,0.300879418132,0.025125586288,0.001837880506,0.085340869205,7.832381890516e-08,2.972227129298e-09,1.016987193877e-01,10.823752008564,9.765794869370,9.584136774356,0.055756738834,0.029845003143,False
439,2,39,trot_FR_RL,0.880000000,solved,0.300754923817,0.030542085403,0.003493992489,0.083984884460,7.238157846794e-08,2.733362888835e-09,1.082070462463e-01,12.202830792941,9.764730827876,9.873815839580,0.098789877882,0.067449174298,False
440,2,40,trot_FR_RL,0.882000000,solved,0.300649425390,0.029720974529,0.004914143578,0.087781031692,7.650535856029e-08,2.871904720370e-09,1.121933829488e-01,15.688017338859,9.776668957558,9.523052412713,0.098510947743,0.061123139278,False
441,2,41,trot_FR_RL,0.884000000,solved,0.300641821754,0.033620433545,0.005983992041,0.083717301196,7.284095532277e-08,2.738816018547e-09,1.105774099251e-01,9.596278360579,9.781162850108,9.838664584912,0.098780409812,0.068015727261,False
442,2,42,trot_FR_RL,0.886000000,solved,0.300651013002,0.031443837711,0.006861071173,0.087365704849,7.401523811897e-08,2.757931313436e-09,1.135092359367e-01,12.601610182224,9.781707603132,9.752721158677,0.050509342386,0.033307875959,False
443,2,43,trot_FR_RL,0.888000000,solved,0.300710725335,0.034407203564,0.007160027339,0.084344333197,7.140753655171e-08,2.672338674874e-09,1.135694380447e-01,9.843468080291,9.784496515768,9.969244977561,0.085668274110,0.061229668622,False
444,2,44,trot_FR_RL,0.890000000,solved,0.300836812975,0.031816806788,0.007489790106,0.086484960411,7.222850339269e-08,2.668850133583e-09,1.143391476782e-01,10.793103430846,9.779453936381,9.996124171553,0.040963258516,0.028771224061,False
445,2,45,trot_FR_RL,0.892000000,solved,0.300915652731,0.034172652455,0.007512020846,0.085978210541,6.993692142731e-08,2.600655528822e-09,1.181490149499e-01,13.252385969109,9.778442052803,10.060876092365,0.058080439920,0.037366470837,False
446,2,46,trot_FR_RL,0.894000000,solved,0.301069461302,0.031020116638,0.007567636380,0.086229829124,7.115059029576e-08,2.598589369932e-09,1.160661059187e-01,9.766378228958,9.772172011213,9.998506228512,0.040768878772,0.028159824790,False
447,2,47,trot_FR_RL,0.896000000,solved,0.301317887134,0.032628110975,0.007222145736,0.086332621698,6.911981199795e-08,2.528481914023e-09,1.195768735329e-01,10.206536074694,9.772084743382,10.092899623124,0.043004801877,0.028252956114,False
448,2,48,trot_FR_RL,0.898000000,solved,0.301614664382,0.030040500071,0.006934098398,0.085763133765,7.114586539073e-08,2.590745320851e-09,1.181405576151e-01,16.415632471866,9.760767477566,10.200216720148,0.055100792985,0.032057719055,False
449,2,49,trot_FR_RL,0.900000000,solved,0.301905006346,0.030539245736,0.006812751743,0.087124206943,7.066650621617e-08,2.552539402699e-09,1.240384956368e-01,12.228539383452,9.761273851595,10.112929097554,0.023957495877,0.016520468628,False
450,2,50,trot_FR_RL,0.902000000,solved,0.302213786928,0.025120647396,0.006468675555,0.086754575531,7.125429538651e-08,2.585025133202e-09,1.220985969120e-01,12.855167822505,9.755298687922,9.947888265268,0.025479472538,0.014709775085,False
451,2,51,trot_FR_RL,0.904000000,solved,0.302566107771,0.025048699525,0.005539068709,0.087185936927,7.008175212766e-08,2.548639671386e-09,1.241796186254e-01,10.102789798404,9.767320124869,10.336145365439,0.028672060247,0.020827369610,False
452,2,52,trot_FR_RL,0.906000000,solved,0.302960687931,0.021088514122,0.004741771498,0.085944012463,7.193841680142e-08,2.609785207657e-09,1.203951184526e-01,11.285749105303,9.763144914110,10.232207682456,0.034010650781,0.022320604050,False
453,2,53,trot_FR_RL,0.908000000,solved,0.303345788748,0.020340286862,0.003605800736,0.087018173748,7.449788242859e-08,2.696796898630e-09,1.244585327285e-01,11.343455780280,9.773462908770,10.220180346449,0.052335642836,0.034915385231,False
454,2,54,trot_FR_RL,0.910000000,solved,0.303774580122,0.014331776667,0.002525026752,0.086165370254,7.403148691525e-08,2.670444263219e-09,1.247591904411e-01,10.740375175479,9.767426842204,10.197971430689,0.027689029891,0.018254966263,False
455,2,55,trot_FR_RL,0.912000000,solved,0.304130817077,0.013575522445,0.001379756023,0.089633185621,7.389783661234e-08,2.680994465281e-09,1.317795165417e-01,13.937120538910,9.772154494292,10.536819731659,0.085790678508,0.053358165731,False
456,2,56,trot_FR_RL,0.914000000,solved,0.304542990634,0.007686543617,0.000421024176,0.085814950463,7.443180678537e-08,2.658865720857e-09,1.267675717969e-01,9.901899132720,9.766569978655,10.146279534114,0.043672672295,0.029446748873,False
