step,contact_mode,px,pz,vx,vz,desired_ax,desired_az,max_tau_candidate_abs,max_tau_candidate_delta_abs,sum_fx,sum_fy,sum_fz,max_swing_force_norm,min_stance_fz,max_stance_fz,max_friction_violation,max_normal_force_violation,force_FR_fx,force_FR_fy,force_FR_fz,force_FL_fx,force_FL_fy,force_FL_fz,force_RR_fx,force_RR_fy,force_RR_fz,force_RL_fx,force_RL_fy,force_RL_fz,tau_candidate_00,tau_candidate_01,tau_candidate_02,tau_candidate_03,tau_candidate_04,tau_candidate_05,tau_candidate_06,tau_candidate_07,tau_candidate_08,tau_candidate_09,tau_candidate_10,tau_candidate_11,max_tau_scaled_abs_alpha_0p0,max_tau_scaled_delta_abs_alpha_0p0,max_tau_scaled_abs_alpha_0p02,max_tau_scaled_delta_abs_alpha_0p02,max_tau_scaled_abs_alpha_0p05,max_tau_scaled_delta_abs_alpha_0p05,max_tau_scaled_abs_alpha_0p1,max_tau_scaled_delta_abs_alpha_0p1,max_tau_scaled_abs_alpha_0p2,max_tau_scaled_delta_abs_alpha_0p2
815,FR_RL,4.7400000000000135,0.30000000000000027,0.2999999999999989,-5.731669045012043e-15,2.220446049250313e-15,1.737556105692239e-14,11.25114786000002,3.552713678800501e-15,2.829603218401644e-14,0.0,125.01275400000023,0.0,62.506377000000114,62.506377000000114,0.0,0.0,1.414801609200822e-14,0.0,62.506377000000114,0.0,0.0,0.0,0.0,0.0,0.0,1.414801609200822e-14,0.0,62.506377000000114,-1.8751913100000033,-11.25114786000002,8.750892780000017,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000033,-11.25114786000002,8.750892780000017,0.0,0.0,0.2250229572000004,7.105427357601002e-17,0.562557393000001,1.7763568394002506e-16,1.125114786000002,3.552713678800501e-16,2.250229572000004,7.105427357601002e-16
816,FR_RL,4.746000000000014,0.30000000000000016,0.29999999999999893,-5.376397677131993e-15,2.1094237467877974e-15,1.8174921634652502e-14,11.25114786000002,0.0,2.6881230574815616e-14,0.0,125.01275400000023,0.0,62.506377000000114,62.506377000000114,0.0,0.0,1.3440615287407808e-14,0.0,62.506377000000114,0.0,0.0,0.0,0.0,0.0,0.0,1.3440615287407808e-14,0.0,62.506377000000114,-1.8751913100000033,-11.25114786000002,8.750892780000017,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000033,-11.25114786000002,8.750892780000017,0.0,0.0,0.2250229572000004,0.0,0.562557393000001,0.0,1.125114786000002,0.0,2.250229572000004,0.0
817,FR_RL,4.752000000000014,0.30000000000000004,0.299999999999999,-5.0211263092519424e-15,1.9984014443252818e-15,1.8974282212382613e-14,11.25114786000002,1.7763568394002505e-15,2.5466428965614793e-14,0.0,125.01275400000024,0.0,62.50637700000012,62.50637700000012,0.0,0.0,1.2733214482807397e-14,0.0,62.50637700000012,0.0,0.0,0.0,0.0,0.0,0.0,1.2733214482807397e-14,0.0,62.50637700000012,-1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.2250229572000004,3.552713678800501e-17,0.562557393000001,8.881784197001253e-17,1.125114786000002,1.7763568394002506e-16,2.250229572000004,3.552713678800501e-16
818,FR_RL,4.758000000000014,0.29999999999999993,0.29999999999999905,-4.630327804583887e-15,1.887379141862766e-15,1.9631534242960704e-14,11.25114786000002,0.0,2.4051627356413974e-14,0.0,125.01275400000024,0.0,62.50637700000012,62.50637700000012,0.0,0.0,1.2025813678206987e-14,0.0,62.50637700000012,0.0,0.0,0.0,0.0,0.0,0.0,1.2025813678206987e-14,0.0,62.50637700000012,-1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.2250229572000004,0.0,0.562557393000001,0.0,1.125114786000002,0.0,2.250229572000004,0.0
819,FR_RL,4.7640000000000144,0.2999999999999998,0.2999999999999991,-4.2395292999158315e-15,1.7763568394002505e-15,2.0288786273538796e-14,11.25114786000002,0.0,2.263682574721315e-14,0.0,125.01275400000024,0.0,62.50637700000012,62.50637700000012,0.0,0.0,1.1318412873606575e-14,0.0,62.50637700000012,0.0,0.0,0.0,0.0,0.0,0.0,1.1318412873606575e-14,0.0,62.50637700000012,-1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.2250229572000004,0.0,0.562557393000001,0.0,1.125114786000002,0.0,2.250229572000004,0.0
820,FR_RL,4.770000000000015,0.2999999999999997,0.29999999999999916,-3.848730795247776e-15,1.6653345369377348e-15,2.0946038304116887e-14,11.251147860000023,3.552713678800501e-15,2.1222024138012328e-14,0.0,125.01275400000027,0.0,62.506377000000136,62.506377000000136,0.0,0.0,1.0611012069006164e-14,0.0,62.506377000000136,0.0,0.0,0.0,0.0,0.0,0.0,1.0611012069006164e-14,0.0,62.506377000000136,-1.875191310000004,-11.251147860000023,8.75089278000002,0.0,0.0,0.0,0.0,0.0,0.0,1.875191310000004,-11.251147860000023,8.75089278000002,0.0,0.0,0.22502295720000046,7.105427357601002e-17,0.5625573930000012,1.7763568394002506e-16,1.1251147860000024,3.552713678800501e-16,2.2502295720000047,7.105427357601002e-16
821,FR_RL,4.776000000000015,0.29999999999999966,0.2999999999999992,-3.422405153791716e-15,1.5543122344752192e-15,2.03509587629178e-14,11.25114786000002,3.552713678800501e-15,1.9807222528811508e-14,0.0,125.01275400000024,0.0,62.50637700000012,62.50637700000012,0.0,0.0,9.903611264405754e-15,0.0,62.50637700000012,0.0,0.0,0.0,0.0,0.0,0.0,9.903611264405754e-15,0.0,62.50637700000012,-1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.2250229572000004,7.105427357601002e-17,0.562557393000001,1.7763568394002506e-16,1.125114786000002,3.552713678800501e-16,2.250229572000004,7.105427357601002e-16
822,FR_RL,4.782000000000015,0.2999999999999996,0.29999999999999927,-3.031606649123661e-15,1.4432899320127035e-15,1.989798776887074e-14,11.25114786000002,0.0,1.8392420919610685e-14,0.0,125.01275400000024,0.0,62.50637700000012,62.50637700000012,0.0,0.0,9.196210459805343e-15,0.0,62.50637700000012,0.0,0.0,0.0,0.0,0.0,0.0,9.196210459805343e-15,0.0,62.50637700000012,-1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000035,-11.25114786000002,8.750892780000019,0.0,0.0,0.2250229572000004,0.0,0.562557393000001,0.0,1.125114786000002,0.0,2.250229572000004,0.0
823,FR_RL,4.788000000000015,0.29999999999999954,0.2999999999999993,-2.640808144455606e-15,1.3322676295501878e-15,1.9445016774823677e-14,11.251147860000021,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.01275400000024,0.0,62.50637700000012,62.50637700000012,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000012,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000012,-1.8751913100000035,-11.251147860000021,8.750892780000019,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000035,-11.251147860000021,8.750892780000019,0.0,0.0,0.22502295720000043,3.552713678800501e-17,0.5625573930000011,8.881784197001253e-17,1.1251147860000021,1.7763568394002506e-16,2.2502295720000043,3.552713678800501e-16
824,FR_RL,4.794000000000016,0.2999999999999995,0.2999999999999993,-2.2500096397875508e-15,1.3322676295501878e-15,1.8992045780776612e-14,11.251147860000021,0.0,1.6977619310409862e-14,0.0,125.01275400000024,0.0,62.50637700000012,62.50637700000012,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000012,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000012,-1.8751913100000035,-11.251147860000021,8.750892780000019,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000035,-11.251147860000021,8.750892780000019,0.0,0.0,0.22502295720000043,0.0,0.5625573930000011,0.0,1.1251147860000021,0.0,2.2502295720000043,0.0
825,FR_RL,4.800000000000016,0.29999999999999943,0.2999999999999993,-1.8592111351194957e-15,1.3322676295501878e-15,1.8539074786729547e-14,11.251147860000021,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.01275400000023,0.0,62.506377000000114,62.506377000000114,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000114,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000114,-1.8751913100000033,-11.251147860000021,8.750892780000017,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000033,-11.251147860000021,8.750892780000017,0.0,0.0,0.22502295720000043,3.552713678800501e-17,0.5625573930000011,8.881784197001253e-17,1.1251147860000021,1.7763568394002506e-16,2.2502295720000043,3.552713678800501e-16
826,FR_RL,4.806000000000016,0.2999999999999994,0.2999999999999993,-1.5039397672394457e-15,1.3322676295501878e-15,1.8228212339834505e-14,11.251147860000021,0.0,1.6977619310409862e-14,0.0,125.01275400000023,0.0,62.506377000000114,62.506377000000114,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000114,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000114,-1.8751913100000033,-11.251147860000021,8.750892780000017,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000033,-11.251147860000021,8.750892780000017,0.0,0.0,0.22502295720000043,0.0,0.5625573930000011,0.0,1.1251147860000021,0.0,2.2502295720000043,0.0
827,FR_RL,4.812000000000016,0.2999999999999993,0.2999999999999993,-1.1486683993593957e-15,1.3322676295501878e-15,1.7917349892939463e-14,11.251147860000021,0.0,1.6977619310409862e-14,0.0,125.01275400000023,0.0,62.506377000000114,62.506377000000114,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000114,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000114,-1.8751913100000033,-11.251147860000021,8.750892780000017,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000033,-11.251147860000021,8.750892780000017,0.0,0.0,0.22502295720000043,0.0,0.5625573930000011,0.0,1.1251147860000021,0.0,2.2502295720000043,0.0
828,FR_RL,4.8180000000000165,0.2999999999999993,0.2999999999999993,-7.933970314793456e-16,1.3322676295501878e-15,1.649626442141926e-14,11.251147860000017,3.552713678800501e-15,1.6977619310409862e-14,0.0,125.0127540000002,0.0,62.5063770000001,62.5063770000001,0.0,0.0,8.488809655204931e-15,0.0,62.5063770000001,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.5063770000001,-1.8751913100000028,-11.251147860000017,8.750892780000015,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000028,-11.251147860000017,8.750892780000015,0.0,0.0,0.22502295720000035,7.105427357601002e-17,0.5625573930000008,1.7763568394002506e-16,1.1251147860000017,3.552713678800501e-16,2.2502295720000034,7.105427357601002e-16
829,FR_RL,4.824000000000017,0.2999999999999993,0.2999999999999993,-4.736528003873005e-16,1.3322676295501878e-15,1.521728749705108e-14,11.251147860000017,0.0,1.6977619310409862e-14,0.0,125.0127540000002,0.0,62.5063770000001,62.5063770000001,0.0,0.0,8.488809655204931e-15,0.0,62.5063770000001,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.5063770000001,-1.8751913100000028,-11.251147860000017,8.750892780000015,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000028,-11.251147860000017,8.750892780000015,0.0,0.0,0.22502295720000035,0.0,0.5625573930000008,0.0,1.1251147860000017,0.0,2.2502295720000034,0.0
830,FR_RL,4.830000000000017,0.2999999999999993,0.2999999999999993,-1.5390856929525546e-16,1.3322676295501878e-15,1.39383105726829e-14,11.251147860000016,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.01275400000019,0.0,62.50637700000009,62.50637700000009,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000009,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000009,-1.8751913100000026,-11.251147860000016,8.750892780000013,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000026,-11.251147860000016,8.750892780000013,0.0,0.0,0.22502295720000032,3.552713678800501e-17,0.5625573930000008,8.881784197001253e-17,1.1251147860000017,1.7763568394002506e-16,2.2502295720000034,3.552713678800501e-16
831,FR_RL,4.836000000000017,0.2999999999999993,0.2999999999999993,1.3030852500878462e-16,1.3322676295501878e-15,1.280144219546674e-14,11.251147860000014,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.01275400000016,0.0,62.50637700000008,62.50637700000008,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000008,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000008,-1.8751913100000024,-11.251147860000014,8.750892780000012,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000024,-11.251147860000014,8.750892780000012,0.0,0.0,0.2250229572000003,3.552713678800501e-17,0.5625573930000007,8.881784197001253e-17,1.1251147860000015,1.7763568394002506e-16,2.250229572000003,3.552713678800501e-16
832,FR_RL,4.842000000000017,0.2999999999999993,0.2999999999999993,3.789984825248197e-16,1.3322676295501878e-15,1.1806682365402599e-14,11.251147860000014,0.0,1.6977619310409862e-14,0.0,125.01275400000016,0.0,62.50637700000008,62.50637700000008,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000008,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000008,-1.8751913100000024,-11.251147860000014,8.750892780000012,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000024,-11.251147860000014,8.750892780000012,0.0,0.0,0.2250229572000003,0.0,0.5625573930000007,0.0,1.1251147860000015,0.0,2.250229572000003,0.0
833,FR_RL,4.848000000000018,0.2999999999999993,0.2999999999999993,6.276884400408547e-16,1.3322676295501878e-15,1.081192253533846e-14,11.251147860000012,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.01275400000014,0.0,62.50637700000007,62.50637700000007,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000007,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000007,-1.8751913100000022,-11.251147860000012,8.750892780000012,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000022,-11.251147860000012,8.750892780000012,0.0,0.0,0.22502295720000023,3.552713678800501e-17,0.5625573930000006,8.881784197001253e-17,1.1251147860000013,1.7763568394002506e-16,2.2502295720000025,3.552713678800501e-16
834,FR_RL,4.854000000000018,0.2999999999999993,0.2999999999999993,8.408512607688848e-16,1.3322676295501878e-15,9.95927125242634e-15,11.251147860000012,0.0,1.6977619310409862e-14,0.0,125.01275400000014,0.0,62.50637700000007,62.50637700000007,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000007,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000007,-1.8751913100000022,-11.251147860000012,8.750892780000012,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000022,-11.251147860000012,8.750892780000012,0.0,0.0,0.22502295720000023,0.0,0.5625573930000006,0.0,1.1251147860000013,0.0,2.2502295720000025,0.0
835,FR_RL,4.860000000000018,0.2999999999999993,0.2999999999999993,1.0540140814969148e-15,1.3322676295501878e-15,9.106619969514219e-15,11.25114786000001,3.552713678800501e-15,1.6977619310409862e-14,0.0,125.01275400000011,0.0,62.50637700000006,62.50637700000006,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000006,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000006,-1.8751913100000017,-11.25114786000001,8.750892780000008,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000017,-11.25114786000001,8.750892780000008,0.0,0.0,0.2250229572000002,7.105427357601002e-17,0.5625573930000005,1.7763568394002506e-16,1.125114786000001,3.552713678800501e-16,2.250229572000002,7.105427357601002e-16
836,FR_RL,4.866000000000018,0.2999999999999993,0.2999999999999993,1.2316497654369398e-15,1.3322676295501878e-15,8.396077233754118e-15,11.25114786000001,0.0,1.6977619310409862e-14,0.0,125.01275400000011,0.0,62.50637700000006,62.50637700000006,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000006,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000006,-1.8751913100000017,-11.25114786000001,8.750892780000008,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000017,-11.25114786000001,8.750892780000008,0.0,0.0,0.2250229572000002,0.0,0.5625573930000005,0.0,1.125114786000001,0.0,2.250229572000002,0.0
837,FR_RL,4.8720000000000185,0.2999999999999993,0.2999999999999993,1.4092854493769649e-15,1.3322676295501878e-15,7.685534497994019e-15,11.251147860000007,3.552713678800501e-15,1.6977619310409862e-14,0.0,125.01275400000009,0.0,62.50637700000004,62.50637700000004,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000004,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000004,-1.8751913100000013,-11.251147860000007,8.750892780000006,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000013,-11.251147860000007,8.750892780000006,0.0,0.0,0.22502295720000015,7.105427357601002e-17,0.5625573930000004,1.7763568394002506e-16,1.1251147860000008,3.552713678800501e-16,2.2502295720000016,7.105427357601002e-16
838,FR_RL,4.878000000000019,0.2999999999999994,0.2999999999999993,1.5513939965289848e-15,1.3322676295501878e-15,6.006877284760783e-15,11.251147860000007,2.220446049250313e-16,1.6977619310409862e-14,0.0,125.01275400000007,0.0,62.506377000000036,62.506377000000036,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000036,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000036,-1.875191310000001,-11.251147860000007,8.750892780000006,0.0,0.0,0.0,0.0,0.0,0.0,1.875191310000001,-11.251147860000007,8.750892780000006,0.0,0.0,0.22502295720000015,4.440892098500626e-18,0.5625573930000004,1.1102230246251566e-17,1.1251147860000008,2.2204460492503132e-17,2.2502295720000016,4.4408920985006264e-17
839,FR_RL,4.884000000000019,0.29999999999999943,0.2999999999999993,1.6579754068929997e-15,1.3322676295501878e-15,4.4703286186795664e-15,11.251147860000007,0.0,1.6977619310409862e-14,0.0,125.01275400000007,0.0,62.506377000000036,62.506377000000036,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000036,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000036,-1.875191310000001,-11.251147860000007,8.750892780000006,0.0,0.0,0.0,0.0,0.0,0.0,1.875191310000001,-11.251147860000007,8.750892780000006,0.0,0.0,0.22502295720000015,0.0,0.5625573930000004,0.0,1.1251147860000008,0.0,2.2502295720000016,0.0
840,FR_RL,4.890000000000019,0.2999999999999995,0.2999999999999993,1.7645568172570149e-15,1.3322676295501878e-15,2.9337799525983494e-15,11.251147860000003,3.552713678800501e-15,1.6977619310409862e-14,0.0,125.01275400000004,0.0,62.50637700000002,62.50637700000002,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000002,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637700000002,-1.8751913100000006,-11.251147860000003,8.750892780000004,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000006,-11.251147860000003,8.750892780000004,0.0,0.0,0.22502295720000007,7.105427357601002e-17,0.5625573930000002,1.7763568394002506e-16,1.1251147860000004,3.552713678800501e-16,2.2502295720000007,7.105427357601002e-16
841,FR_RL,4.8960000000000194,0.29999999999999954,0.2999999999999993,1.835611090833025e-15,1.3322676295501878e-15,1.5393398336691525e-15,11.251147860000001,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.01275400000003,0.0,62.506377000000015,62.506377000000015,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000015,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377000000015,-1.8751913100000004,-11.251147860000001,8.750892780000003,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913100000004,-11.251147860000001,8.750892780000003,0.0,0.0,0.22502295720000004,3.552713678800501e-17,0.5625573930000001,8.881784197001253e-17,1.1251147860000001,1.7763568394002506e-16,2.2502295720000003,3.552713678800501e-16
842,FR_RL,4.90200000000002,0.2999999999999996,0.2999999999999993,1.87113822762103e-15,1.3322676295501878e-15,2.870082618919758e-16,11.25114786,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,3.552713678800501e-17,0.562557393,8.881784197001253e-17,1.125114786,1.7763568394002506e-16,2.250229572,3.552713678800501e-16
843,FR_RL,4.90800000000002,0.29999999999999966,0.2999999999999993,1.87113822762103e-15,1.3322676295501878e-15,-8.232147627331807e-16,11.25114786,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,-1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.0,0.0,0.0,0.0,1.87519131,-11.25114786,8.750892780000001,0.0,0.0,0.22502295719999998,0.0,0.562557393,0.0,1.125114786,0.0,2.250229572,0.0
844,FR_RL,4.91400000000002,0.2999999999999997,0.2999999999999993,1.87113822762103e-15,1.3322676295501878e-15,-1.9334377873583373e-15,11.251147859999998,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.01275399999997,0.0,62.506376999999986,62.506376999999986,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999986,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999986,-1.8751913099999995,-11.251147859999998,8.75089278,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913099999995,-11.251147859999998,8.75089278,0.0,0.0,0.22502295719999996,3.552713678800501e-17,0.562557393,8.881784197001253e-17,1.125114786,1.7763568394002506e-16,2.250229572,3.552713678800501e-16
845,FR_RL,4.92000000000002,0.29999999999999977,0.2999999999999993,1.835611090833025e-15,1.3322676295501878e-15,-2.9015522648314736e-15,11.251147859999996,1.7763568394002505e-15,1.6977619310409862e-14,0.0,125.01275399999996,0.0,62.50637699999998,62.50637699999998,0.0,0.0,8.488809655204931e-15,0.0,62.50637699999998,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637699999998,-1.8751913099999993,-11.251147859999996,8.750892779999997,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913099999993,-11.251147859999996,8.750892779999997,0.0,0.0,0.22502295719999993,3.552713678800501e-17,0.5625573929999999,8.881784197001253e-17,1.1251147859999997,1.7763568394002506e-16,2.2502295719999994,3.552713678800501e-16
846,FR_RL,4.926000000000021,0.2999999999999998,0.2999999999999993,1.7645568172570149e-15,1.3322676295501878e-15,-3.72755819515259e-15,11.251147859999996,0.0,1.6977619310409862e-14,0.0,125.01275399999996,0.0,62.50637699999998,62.50637699999998,0.0,0.0,8.488809655204931e-15,0.0,62.50637699999998,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637699999998,-1.8751913099999993,-11.251147859999996,8.750892779999997,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913099999993,-11.251147859999996,8.750892779999997,0.0,0.0,0.22502295719999993,0.0,0.5625573929999999,0.0,1.1251147859999997,0.0,2.2502295719999994,0.0
847,FR_RL,4.932000000000021,0.2999999999999999,0.2999999999999993,1.6935025436810048e-15,1.3322676295501878e-15,-4.553564125473706e-15,11.251147859999993,3.552713678800501e-15,1.6977619310409862e-14,0.0,125.01275399999993,0.0,62.506376999999965,62.506376999999965,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999965,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999965,-1.8751913099999988,-11.251147859999993,8.750892779999996,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913099999988,-11.251147859999993,8.750892779999996,0.0,0.0,0.22502295719999985,7.105427357601002e-17,0.5625573929999996,1.7763568394002506e-16,1.1251147859999993,3.552713678800501e-16,2.2502295719999985,7.105427357601002e-16
848,FR_RL,4.938000000000021,0.29999999999999993,0.2999999999999993,1.5869211333169897e-15,1.3322676295501878e-15,-5.237461508642802e-15,11.251147859999993,0.0,1.6977619310409862e-14,0.0,125.01275399999993,0.0,62.506376999999965,62.506376999999965,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999965,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999965,-1.8751913099999988,-11.251147859999993,8.750892779999996,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913099999988,-11.251147859999993,8.750892779999996,0.0,0.0,0.22502295719999985,0.0,0.5625573929999996,0.0,1.1251147859999993,0.0,2.2502295719999985,0.0
849,FR_RL,4.944000000000021,0.3,0.2999999999999993,1.4803397229529745e-15,1.3322676295501878e-15,-5.921358891811898e-15,11.251147859999993,0.0,1.6977619310409862e-14,0.0,125.01275399999993,0.0,62.506376999999965,62.506376999999965,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999965,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999965,-1.8751913099999988,-11.251147859999993,8.750892779999996,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913099999988,-11.251147859999993,8.750892779999996,0.0,0.0,0.22502295719999985,0.0,0.5625573929999996,0.0,1.1251147859999993,0.0,2.2502295719999985,0.0
850,FR_RL,4.9500000000000215,0.30000000000000004,0.2999999999999993,1.3737583125889594e-15,1.3322676295501878e-15,-6.605256274980994e-15,11.251147859999993,2.220446049250313e-16,1.6977619310409862e-14,0.0,125.01275399999992,0.0,62.50637699999996,62.50637699999996,0.0,0.0,8.488809655204931e-15,0.0,62.50637699999996,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.50637699999996,-1.8751913099999986,-11.251147859999993,8.750892779999996,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913099999986,-11.251147859999993,8.750892779999996,0.0,0.0,0.22502295719999985,4.440892098500626e-18,0.5625573929999996,1.1102230246251566e-17,1.1251147859999993,2.2204460492503132e-17,2.2502295719999985,4.4408920985006264e-17
851,FR_RL,4.956000000000022,0.30000000000000004,0.2999999999999993,1.2316497654369395e-15,1.3322676295501878e-15,-6.036822086372914e-15,11.251147859999993,2.220446049250313e-16,1.6977619310409862e-14,0.0,125.01275399999993,0.0,62.506376999999965,62.506376999999965,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999965,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506376999999965,-1.8751913099999988,-11.251147859999993,8.750892779999996,0.0,0.0,0.0,0.0,0.0,0.0,1.8751913099999988,-11.251147859999993,8.750892779999996,0.0,0.0,0.22502295719999985,4.440892098500626e-18,0.5625573929999996,1.1102230246251566e-17,1.1251147859999993,2.2204460492503132e-17,2.2502295719999985,4.4408920985006264e-17
