step,time,base_z,roll,pitch,yaw,torque_norm,torque_max_abs,torque_saturation,FR_contact_cmd,FL_contact_cmd,RR_contact_cmd,RL_contact_cmd,FR_phase,FL_phase,RR_phase,RL_phase,FR_swing_phase,FL_swing_phase,RR_swing_phase,RL_swing_phase,n_contact,contact_pairs
439,0.8800000000000007,0.31240903031546513,0.004418510977979888,0.0011766728336353256,-0.19713171106254243,12.76332831928253,6.3951612006795795,0,0,1,1,0,0.8780000000000007,0.37800000000000056,0.37800000000000056,0.8780000000000007,0.5120000000000027,0.0,0.0,0.5120000000000027,2,floor<->FR|floor<->RL
440,0.8820000000000007,0.3130679011015185,0.0027248534050704526,0.0009582722913025143,-0.19509443104142676,14.369014783233782,5.733360822149393,0,0,1,1,0,0.8800000000000007,0.3800000000000008,0.3800000000000008,0.8800000000000007,0.5200000000000027,0.0,0.0,0.5200000000000027,2,floor<->FR|floor<->RL
441,0.8840000000000007,0.31374247866227356,0.004208480426698735,0.0008312438153248847,-0.1933037980139071,12.042106192699968,5.624533340961045,0,0,1,1,0,0.8820000000000007,0.38200000000000056,0.38200000000000056,0.8820000000000007,0.5280000000000027,0.0,0.0,0.5280000000000027,2,floor<->FR|floor<->RL
442,0.8860000000000007,0.31432445885557314,0.0024083931279415055,0.0006199636648690769,-0.19126650317099642,14.869971338808815,5.946095187335363,0,0,1,1,0,0.8840000000000007,0.3840000000000008,0.3840000000000008,0.8840000000000007,0.5360000000000027,0.0,0.0,0.5360000000000027,2,floor<->FR|floor<->RL
443,0.8880000000000007,0.31492138925096075,0.003789847815288996,0.0004991580234713424,-0.18947529364682475,11.767499519038777,5.627819537716607,0,0,1,1,0,0.8860000000000007,0.38600000000000056,0.38600000000000056,0.8860000000000007,0.5440000000000027,0.0,0.0,0.5440000000000027,2,floor<->FR|floor<->RL
444,0.8900000000000007,0.31542618332344563,0.0019201713694692046,0.0002901853333673866,-0.1874347464156122,15.078551227432575,6.068665541926277,0,0,1,1,0,0.8880000000000007,0.3880000000000008,0.3880000000000008,0.8880000000000007,0.5520000000000027,0.0,0.0,0.5520000000000027,1,floor<->RL
445,0.8920000000000007,0.3159453896662975,0.003237937403796902,0.00017177732271056814,-0.1856399450696297,11.748210348532364,5.631460726405002,0,0,1,1,0,0.8900000000000007,0.39000000000000057,0.39000000000000057,0.8900000000000007,0.5600000000000027,0.0,0.0,0.5600000000000027,1,floor<->RL
446,0.8940000000000007,0.31637260824057545,0.0013103972379779974,-3.560580239990075e-05,-0.18359603431670157,15.073080621686417,6.1607453850838185,0,0,1,1,0,0.8920000000000007,0.3920000000000008,0.3920000000000008,0.8920000000000007,0.5680000000000027,0.0,0.0,0.5680000000000027,1,floor<->RL
447,0.8960000000000007,0.3168142272024405,0.0025750731761469826,-0.00015239737284298245,-0.1817976429044428,11.827808098503148,5.632505413316264,0,0,1,1,0,0.8940000000000007,0.39400000000000057,0.39400000000000057,0.8940000000000007,0.5760000000000027,0.0,0.0,0.5760000000000027,1,floor<->RL
448,0.8980000000000007,0.31716391349842005,0.0006019766845015818,-0.00036890793820580555,-0.17975206722827577,14.994325511707462,6.24233239366748,0,0,1,1,0,0.8960000000000007,0.3960000000000008,0.3960000000000008,0.8960000000000007,0.5840000000000027,0.0,0.0,0.5840000000000027,0,
449,0.9000000000000007,0.3175264995009856,0.0018255752434654627,-0.0004945992538167288,-0.17795210582799628,12.028463490565676,5.635683802194252,0,0,1,1,0,0.8980000000000007,0.3980000000000006,0.3980000000000006,0.8980000000000007,0.5920000000000027,0.0,0.0,0.5920000000000027,0,
450,0.9020000000000007,0.3177971448462941,-0.0001841943147514873,-0.0007190535781243005,-0.17590517402840297,14.778212487748059,6.222757560656864,0,0,1,1,0,0.9000000000000007,0.4000000000000008,0.4000000000000008,0.9000000000000007,0.6000000000000028,0.0,0.0,0.6000000000000028,0,
451,0.9040000000000007,0.3180807955368836,0.001006486609059629,-0.0008524215971415635,-0.17410391518319884,12.269057613421749,5.636778542322946,0,0,1,1,0,0.9020000000000007,0.4020000000000006,0.4020000000000006,0.9020000000000007,0.6080000000000028,0.0,0.0,0.6080000000000028,0,
452,0.9060000000000007,0.31827248843146017,-0.0010326007269034344,-0.0010836337987158268,-0.17205583825170345,14.54766262493365,6.20872435477573,0,0,1,1,0,0.9040000000000007,0.4040000000000008,0.4040000000000008,0.9040000000000007,0.6160000000000028,0.0,0.0,0.6160000000000028,0,
453,0.9080000000000007,0.3184772816254986,0.0001318437161071837,-0.001223514254743301,-0.17025347647682185,12.550965921296122,5.636778342331033,0,0,1,1,0,0.9060000000000007,0.4060000000000006,0.4060000000000006,0.9060000000000007,0.6240000000000028,0.0,0.0,0.6240000000000028,0,
454,0.9100000000000007,0.3185900931560019,-0.0019305840723366108,-0.001460386326831173,-0.16820440580240295,14.304166400636516,6.198738736955327,0,0,1,1,0,0.9080000000000007,0.4080000000000008,0.4080000000000008,0.9080000000000007,0.6320000000000028,0.0,0.0,0.6320000000000028,0,
455,0.9120000000000007,0.31871609154602476,-0.0007869869727106061,-0.0016057296118747338,-0.16640108711103438,12.876097522509326,5.7936063507628255,0,0,1,1,0,0.9100000000000007,0.4100000000000006,0.4100000000000006,0.9100000000000007,0.6400000000000028,0.0,0.0,0.6400000000000028,0,
456,0.9140000000000007,0.31875007935514976,-0.0028679594017828806,-0.0018472863776570834,-0.1643511368886865,14.050814759343242,6.191700417320149,0,0,1,1,0,0.9120000000000007,0.4120000000000008,0.4120000000000008,0.9120000000000007,0.6480000000000028,0.0,0.0,0.6480000000000028,0,
457,0.9160000000000007,0.31879733396430965,-0.0017409074592379418,-0.0019971743646782533,-0.16254697614272925,13.246368297904388,6.107890314446298,0,0,1,1,0,0.9140000000000007,0.4140000000000006,0.4140000000000006,0.9140000000000007,0.6560000000000028,0.0,0.0,0.6560000000000028,0,
458,0.9180000000000007,0.3187525452068802,-0.0038366107937945473,-0.0022425699382505973,-0.16049623657925835,13.792021545373547,6.1867979990361714,0,0,1,1,0,0.9160000000000007,0.4160000000000008,0.4160000000000008,0.9160000000000007,0.6640000000000028,0.0,0.0,0.6640000000000028,0,
459,0.9200000000000007,0.3187210979446914,-0.002722694291451063,-0.002396213312959937,-0.1586913277616102,13.663444241069346,6.457900595252495,0,0,1,1,0,0.9180000000000007,0.4180000000000006,0.4180000000000006,0.9180000000000007,0.6720000000000028,0.0,0.0,0.6720000000000028,0,
460,0.9220000000000007,0.3185975715068468,-0.004830114612324649,-0.0026447238417151736,-0.15663987291870293,13.533391271297365,6.183432820468983,0,0,1,1,0,0.9200000000000007,0.4200000000000008,0.4200000000000008,0.9200000000000007,0.6800000000000028,0.0,0.0,0.6800000000000028,0,
461,0.9240000000000007,0.31848745708031734,-0.0037266447286834065,-0.002801450664935064,-0.15483429529035253,14.12860372741591,6.841256389303652,0,0,1,1,0,0.9220000000000007,0.4220000000000006,0.4220000000000006,0.9220000000000007,0.6880000000000028,0.0,0.0,0.6880000000000028,1,floor<->RL
462,0.9260000000000007,0.3182852252609813,-0.005843410474793156,-0.0030524613552097165,-0.1527821878018475,13.28163830924513,6.181163411070118,0,0,1,1,0,0.9240000000000007,0.4240000000000008,0.4240000000000008,0.9240000000000007,0.6960000000000028,0.0,0.0,0.6960000000000028,0,
463,0.9280000000000007,0.3180964726200373,-0.004748274126413811,-0.00321170255113866,-0.15097600966584454,14.6426631642586,7.2561005544684125,0,0,1,1,0,0.9260000000000007,0.4260000000000006,0.4260000000000006,0.9260000000000007,0.7040000000000028,0.0,0.0,0.7040000000000028,1,floor<->RL
464,0.9300000000000007,0.3178155624179029,-0.006876596025200469,-0.0034511604364544667,-0.1489212845726737,13.044506159700441,6.179664773104446,0,0,1,1,0,0.9280000000000007,0.4280000000000008,0.4280000000000008,0.9280000000000007,0.7120000000000029,0.0,0.0,0.7120000000000029,1,floor<->RL
465,0.9320000000000007,0.3175501367215305,-0.005793060449052705,-0.0035992028016293533,-0.1471121898830256,15.120668348760715,7.6988648971265725,0,0,1,1,0,0.9300000000000007,0.4300000000000006,0.4300000000000006,0.9300000000000007,0.7200000000000029,0.0,0.0,0.7200000000000029,1,floor<->RL
466,0.9340000000000007,0.3171925251554501,-0.00793490076993685,-0.0038219647151174836,-0.1450535486407474,12.924268890192034,6.304981813207776,0,0,1,1,0,0.9320000000000007,0.43200000000000083,0.43200000000000083,0.9320000000000007,0.7280000000000029,0.0,0.0,0.7280000000000029,1,floor<->RL
467,0.9360000000000007,0.3168512148272857,-0.006865530415460774,-0.003953914974232813,-0.1432401652319504,15.64069155393583,8.169901839065993,0,0,1,1,0,0.9340000000000007,0.4340000000000006,0.4340000000000006,0.9340000000000007,0.7360000000000029,0.0,0.0,0.7360000000000029,1,floor<->RL
468,0.9380000000000007,0.3164176692064068,-0.009025720298417746,-0.004149538660003336,-0.14117539758653314,12.854681811121146,6.477313300770407,0,0,1,1,0,0.9360000000000007,0.43600000000000083,0.43600000000000083,0.9360000000000007,0.7440000000000029,0.0,0.0,0.7440000000000029,1,floor<->RL
469,0.9400000000000007,0.31600201562876495,-0.008946432452215627,-0.0043811465217703065,-0.13923706682017514,16.17064169539806,8.667083258538756,0,0,1,1,0,0.9380000000000007,0.4380000000000006,0.4380000000000006,0.9380000000000007,0.7520000000000029,0.0,0.0,0.7520000000000029,1,floor<->RL
470,0.9420000000000007,0.3154780866446769,-0.011985119791721874,-0.004650759304342956,-0.13705301411168533,10.578075197370225,5.157382984814226,0,0,1,1,0,0.9400000000000007,0.44000000000000083,0.44000000000000083,0.9400000000000007,0.7600000000000029,0.0,0.0,0.7600000000000029,1,floor<->RL
471,0.9440000000000007,0.3149753715077469,-0.011713086559759424,-0.004823651054752638,-0.13512225592871924,17.528083940503628,9.296562070727816,0,0,1,1,0,0.9420000000000007,0.4420000000000006,0.4420000000000006,0.9420000000000007,0.7680000000000029,0.0,0.0,0.7680000000000029,1,floor<->RL
472,0.9460000000000007,0.31438121934336344,-0.01463586850872547,-0.005111702467949568,-0.13296857398772452,10.795561111073837,5.12563692773933,0,0,1,1,0,0.9440000000000007,0.44400000000000084,0.44400000000000084,0.9440000000000007,0.7760000000000029,0.0,0.0,0.7760000000000029,1,floor<->RL
473,0.9480000000000007,0.31380726803543435,-0.014265885407382101,-0.005292380622578762,-0.1310630888995774,17.188877853448712,9.836677497656055,0,0,1,1,0,0.9460000000000007,0.4460000000000006,0.4460000000000006,0.9460000000000007,0.7840000000000029,0.0,0.0,0.7840000000000029,1,floor<->RL
474,0.9500000000000007,0.3131424578982157,-0.01707614904488687,-0.005455640248076057,-0.12889530599904,11.116700377463934,5.090132062299076,0,0,1,1,0,0.9480000000000007,0.44800000000000084,0.44800000000000084,0.9480000000000007,0.7920000000000029,0.0,0.0,0.7920000000000029,1,floor<->RL
475,0.9520000000000007,0.31250579132107037,-0.016620440170125716,-0.005517551886134902,-0.12697388569416854,17.55712222713022,10.363930664780932,0,0,1,1,0,0.9500000000000007,0.4500000000000006,0.4500000000000006,0.9500000000000007,0.8000000000000029,0.0,0.0,0.8000000000000029,1,floor<->RL
476,0.9540000000000007,0.3117778817333481,-0.019265959423860998,-0.005623489514627732,-0.12472618702501978,11.561109007306674,5.102430426135503,0,0,1,1,0,0.9520000000000007,0.45200000000000085,0.45200000000000085,0.9520000000000007,0.8080000000000029,0.0,0.0,0.8080000000000029,1,floor<->RL
477,0.9560000000000007,0.31107433686142244,-0.018687664884784277,-0.005621055649933055,-0.12272869027714642,16.58103037258244,10.120067831601569,0,0,1,1,0,0.9540000000000007,0.4540000000000006,0.4540000000000006,0.9540000000000007,0.816000000000003,0.0,0.0,0.816000000000003,2,floor<->FR|floor<->RL
478,0.9580000000000007,0.3102805842089509,-0.021396236194888344,-0.005524812998343478,-0.12046061639243671,12.207846179727603,5.846077842428123,0,0,1,1,0,0.9560000000000007,0.45600000000000085,0.45600000000000085,0.9560000000000007,0.824000000000003,0.0,0.0,0.824000000000003,2,floor<->FR|floor<->RL
479,0.9600000000000007,0.3095255479827214,-0.022776082261371153,-0.005573705449110181,-0.11820842636623505,17.15757414655624,10.9441637566239,0,0,1,1,0,0.9580000000000007,0.45800000000000063,0.45800000000000063,0.9580000000000007,0.832000000000003,0.0,0.0,0.832000000000003,2,floor<->FR|floor<->RL
480,0.9620000000000007,0.30864828454047427,-0.024849327876946464,-0.005643796371432929,-0.11612044545435213,9.996375313722636,5.320227380789848,0,0,1,1,0,0.9600000000000007,0.46000000000000085,0.46000000000000085,0.9600000000000007,0.840000000000003,0.0,0.0,0.840000000000003,2,floor<->FR|floor<->RL
481,0.9640000000000007,0.3077942948346856,-0.02409545532396214,-0.005826640809795773,-0.11416685014769225,10.063571029832909,5.62694350926034,0,0,1,1,0,0.9620000000000007,0.46200000000000063,0.46200000000000063,0.9620000000000007,0.848000000000003,0.0,0.0,0.848000000000003,2,floor<->FR|floor<->RL
482,0.9660000000000007,0.3068923147948143,-0.026096869025257784,-0.005583815537157677,-0.11195351511079518,15.378077553495096,8.366455645738332,0,0,1,1,0,0.9640000000000007,0.46400000000000086,0.46400000000000086,0.9640000000000007,0.856000000000003,0.0,0.0,0.856000000000003,2,floor<->FR|floor<->RL
483,0.9680000000000007,0.3060034331983956,-0.027310192634427504,-0.005785560627786838,-0.1096828341130858,10.998882692093053,5.532714918416581,0,0,1,1,0,0.9660000000000007,0.46600000000000064,0.46600000000000064,0.9660000000000007,0.864000000000003,0.0,0.0,0.864000000000003,2,floor<->FR|floor<->RL
484,0.9700000000000008,0.30503111662794313,-0.028621525923818635,-0.005467764574836944,-0.10740722248212146,13.933858751741367,9.189635276201692,0,0,1,1,0,0.9680000000000007,0.46800000000000086,0.46800000000000086,0.9680000000000007,0.872000000000003,0.0,0.0,0.872000000000003,2,floor<->FR|floor<->RL
485,0.9720000000000008,0.3040814264710532,-0.027367763402135523,-0.00527672375006576,-0.1053564864932057,10.841120506838628,5.603015437029854,0,0,1,1,0,0.9700000000000008,0.47000000000000064,0.47000000000000064,0.9700000000000008,0.880000000000003,0.0,0.0,0.880000000000003,2,floor<->FR|floor<->RL
486,0.9740000000000008,0.30309049019097023,-0.02868660138397687,-0.004750599298772588,-0.10295189184847688,16.735059633695208,9.803825537110338,0,0,1,1,0,0.9720000000000008,0.47200000000000086,0.47200000000000086,0.9720000000000008,0.888000000000003,0.0,0.0,0.888000000000003,2,floor<->FR|floor<->RL
487,0.9760000000000008,0.3021064381338896,-0.029421565075893573,-0.004536707136630279,-0.10057753438455436,10.731871072910105,5.532254652330683,0,0,1,1,0,0.9740000000000008,0.47400000000000064,0.47400000000000064,0.9740000000000008,0.896000000000003,0.0,0.0,0.896000000000003,2,floor<->FR|floor<->RL
488,0.9780000000000008,0.3010622956092379,-0.030041973392802235,-0.0039204658618836805,-0.0981047079803342,15.671429680500975,10.340673230951587,0,0,1,1,0,0.9760000000000008,0.47600000000000087,0.47600000000000087,0.9760000000000008,0.904000000000003,0.0,0.0,0.904000000000003,2,floor<->FR|floor<->RL
489,0.9800000000000008,0.30003088056360266,-0.028192354987172256,-0.0034010003172401256,-0.09588105266426741,10.626970664363771,5.601131011103045,0,0,1,1,0,0.9780000000000008,0.47800000000000065,0.47800000000000065,0.9780000000000008,0.912000000000003,0.0,0.0,0.912000000000003,2,floor<->FR|floor<->RL
490,0.9820000000000008,0.2989783705566851,-0.02889793241786811,-0.002542563770773481,-0.0932972681639069,17.116202861927853,9.622957406354878,0,0,1,1,0,0.9800000000000008,0.48000000000000087,0.48000000000000087,0.9800000000000008,0.920000000000003,0.0,0.0,0.920000000000003,2,floor<->FR|floor<->RL
491,0.9840000000000008,0.2979336318540092,-0.028519995067971735,-0.0018029031579812394,-0.09066966191103805,10.869891318484793,5.500935901726138,0,0,1,1,0,0.9820000000000008,0.48200000000000065,0.48200000000000065,0.9820000000000008,0.928000000000003,0.0,0.0,0.928000000000003,2,floor<->FR|floor<->RL
492,0.9860000000000008,0.29690822309263054,-0.030783545221942647,-0.001554406402157309,-0.08794027204237681,15.18710327460325,8.807842000190387,0,0,1,1,0,0.9840000000000008,0.4840000000000009,0.4840000000000009,0.9840000000000008,0.936000000000003,0.0,0.0,0.936000000000003,2,floor<->FR|floor<->RL
493,0.9880000000000008,0.2958055893107398,-0.029222968714547153,-0.000746781704529423,-0.08521647499735881,12.768110725474779,5.702036577884986,0,0,1,1,0,0.9860000000000008,0.48600000000000065,0.48600000000000065,0.9860000000000008,0.9440000000000031,0.0,0.0,0.9440000000000031,2,floor<->FR|floor<->RL
494,0.9900000000000008,0.29477111087599195,-0.02880084012705875,-0.0002798796332162104,-0.08219660476506377,13.915297467916226,6.999880675333274,0,0,1,1,0,0.9880000000000008,0.4880000000000009,0.4880000000000009,0.9880000000000008,0.9520000000000031,0.0,0.0,0.9520000000000031,2,floor<->FR|floor<->RL
495,0.9920000000000008,0.29361871348628904,-0.02728295745286849,0.0006488531220320106,-0.07948250458381148,11.229740971416694,5.7117978897712804,0,0,1,1,0,0.9900000000000008,0.49000000000000066,0.49000000000000066,0.9900000000000008,0.9600000000000031,0.0,0.0,0.9600000000000031,2,floor<->FR|floor<->RL
496,0.9940000000000008,0.2925530031562228,-0.02698508704042738,0.0012866652020362386,-0.07685880821103856,13.320748894635301,5.7306269755173105,0,0,1,1,0,0.9920000000000008,0.4920000000000009,0.4920000000000009,0.9920000000000008,0.9680000000000031,0.0,0.0,0.9680000000000031,2,floor<->FR|floor<->RL
497,0.9960000000000008,0.29143913342977096,-0.025516997644937343,0.002324107135415019,-0.07395764445231379,12.50255395053443,6.7075760888301765,0,0,1,1,0,0.9940000000000008,0.49400000000000066,0.49400000000000066,0.9940000000000008,0.9760000000000031,0.0,0.0,0.9760000000000031,3,floor<->FR|floor<->FL|floor<->RL
498,0.9980000000000008,0.2904046888421078,-0.024730801761121923,0.0032830225819925523,-0.07073481115507285,12.06011113278352,5.8666426569018455,0,0,1,1,0,0.9960000000000008,0.4960000000000009,0.4960000000000009,0.9960000000000008,0.9840000000000031,0.0,0.0,0.9840000000000031,3,floor<->FR|floor<->FL|floor<->RL
499,1.0000000000000007,0.2893246919500397,-0.025922780931325592,0.004109706605530676,-0.06814511762187933,12.097141810492209,5.480170213653021,0,0,1,1,0,0.9980000000000008,0.49800000000000066,0.49800000000000066,0.9980000000000008,0.9920000000000031,0.0,0.0,0.9920000000000031,3,floor<->FR|floor<->FL|floor<->RL
500,1.0020000000000007,0.28824304934412176,-0.02373172807857244,0.005008278253240799,-0.06505363258317558,11.479835892315721,6.001374351203005,0,1,1,1,1,6.661338147750939e-16,0.5000000000000007,0.5000000000000007,6.661338147750939e-16,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RL
501,1.0040000000000007,0.2871500758758049,-0.02658300294572906,0.005698959687494083,-0.06194772174139675,10.90788542529718,4.846594738032274,0,1,1,1,1,0.002000000000000668,0.5020000000000007,0.5020000000000007,0.002000000000000668,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RL
502,1.0060000000000007,0.28611069302017056,-0.02493406525524303,0.006313499229173362,-0.05904846570042758,11.290608874220855,5.704667389418089,0,1,1,1,1,0.00400000000000067,0.5040000000000007,0.5040000000000007,0.00400000000000067,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RL
503,1.0080000000000007,0.28501989097171176,-0.028024058611277627,0.007353903910886361,-0.05591066063165084,12.188406698175859,5.73692972232821,0,1,1,1,1,0.0060000000000006715,0.5060000000000007,0.5060000000000007,0.0060000000000006715,0.0,0.0,0.0,0.0,3,floor<->FR|floor<->FL|floor<->RL
504,1.0100000000000007,0.2840155972383407,-0.02608265286561266,0.007764130052652452,-0.05271899290650824,11.270595419795987,6.9036921038363825,0,1,1,1,1,0.008000000000000673,0.5080000000000007,0.5080000000000007,0.008000000000000673,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
505,1.0120000000000007,0.28306970085602096,-0.02796967971570148,0.007382698441219847,-0.04957821593685152,9.795886150458996,5.092514199368375,0,1,1,1,1,0.010000000000000675,0.5100000000000007,0.5100000000000007,0.010000000000000675,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
506,1.0140000000000007,0.2820913212635792,-0.02564088751912492,0.0074915198181770256,-0.04637357752598185,11.58861469003251,5.345247220250549,0,1,1,1,1,0.012000000000000677,0.5120000000000007,0.5120000000000007,0.012000000000000677,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
507,1.0160000000000007,0.2811855242663151,-0.02825045273339904,0.006825355951761227,-0.043237623149231755,9.410457216461777,5.387339220948219,0,1,1,1,1,0.014000000000000679,0.5140000000000007,0.5140000000000007,0.014000000000000679,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
508,1.0180000000000007,0.2803532306824042,-0.02487849172267309,0.006848871373907859,-0.04005136178227697,12.610803928813057,6.755040802694065,0,1,1,1,1,0.01600000000000068,0.5160000000000007,0.5160000000000007,0.01600000000000068,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
509,1.0200000000000007,0.2795649963372203,-0.024417723537234377,0.007391400257185206,-0.03687618206248776,11.889448468662954,4.86826416393157,0,1,1,1,1,0.018000000000000682,0.5180000000000007,0.5180000000000007,0.018000000000000682,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
510,1.0220000000000007,0.27887333463548236,-0.0230220216175377,0.0069416224946784325,-0.03404641343767531,7.852067967597714,4.890674741336562,0,1,1,1,1,0.020000000000000684,0.5200000000000007,0.5200000000000007,0.020000000000000684,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
511,1.0240000000000007,0.27823983780335215,-0.025015134743633958,0.007031537426957901,-0.031240247076526447,10.27409497638258,6.918281123947528,0,1,1,1,1,0.022000000000000686,0.5220000000000007,0.5220000000000007,0.022000000000000686,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
512,1.0260000000000007,0.2777167021210037,-0.02183394007956389,0.006621901256158657,-0.02831096589488665,11.32230350574069,6.0705954766206345,0,1,1,1,1,0.024000000000000687,0.5240000000000007,0.5240000000000007,0.024000000000000687,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
513,1.0280000000000007,0.27729116208979787,-0.02424308245431079,0.005971798732235845,-0.02566341726653167,8.183278649105675,3.716825816959127,0,1,1,1,1,0.02600000000000069,0.5260000000000007,0.5260000000000007,0.02600000000000069,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
514,1.0300000000000007,0.2769223622476317,-0.020429077306070933,0.005601446369952593,-0.022881581205647282,10.3961734037352,4.618716575503472,0,1,1,1,1,0.02800000000000069,0.5280000000000007,0.5280000000000007,0.02800000000000069,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
515,1.0320000000000007,0.2766007415840538,-0.022664359301665944,0.0052260351442510134,-0.020307191787829505,10.318844027977494,5.030330874649334,0,1,1,1,1,0.030000000000000693,0.5300000000000007,0.5300000000000007,0.030000000000000693,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
516,1.0340000000000007,0.2763016272025085,-0.01907164576052976,0.004433143858369963,-0.017344243421022493,13.969084821494848,6.860547716059363,0,1,1,1,1,0.032000000000000695,0.5320000000000007,0.5320000000000007,0.032000000000000695,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
517,1.0360000000000007,0.276108394871323,-0.01988148345530687,0.003973064082666989,-0.014286885550377038,9.810025900842488,6.271568801954227,0,1,1,1,1,0.034000000000000696,0.5340000000000007,0.5340000000000007,0.034000000000000696,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
518,1.0380000000000007,0.2761052971208331,-0.015957871168071385,0.002602508140748425,-0.011357384976253073,8.1865809299138,4.68977302271382,0,1,1,1,1,0.0360000000000007,0.5360000000000007,0.5360000000000007,0.0360000000000007,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
519,1.0400000000000007,0.2760112775102316,-0.01737479924174238,0.002202565929751891,-0.008376133251178669,14.935046402569853,7.073874235850976,0,1,1,1,1,0.0380000000000007,0.5380000000000007,0.5380000000000007,0.0380000000000007,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
520,1.0420000000000007,0.2760336932326355,-0.013604044076960019,0.0010045368578515187,-0.005332806762445492,9.603878759684338,6.926126478411222,0,1,1,1,1,0.0400000000000007,0.5400000000000007,0.5400000000000007,0.0400000000000007,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
521,1.0440000000000007,0.27613852709858894,-0.01361787824455307,-2.4856952556091843e-05,-0.002451767036272374,11.962773041348244,7.003635474414002,0,1,1,1,1,0.0420000000000007,0.5420000000000007,0.5420000000000007,0.0420000000000007,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
522,1.0460000000000007,0.27634102446398584,-0.01138797360087335,-0.0010263883125238341,0.00021354600912729018,8.699696767784753,5.498033203133881,0,1,1,1,1,0.044000000000000705,0.5440000000000007,0.5440000000000007,0.044000000000000705,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
523,1.0480000000000007,0.27658215273435316,-0.01280653034817343,-0.0020133602702996317,0.0030606001239464296,15.499245704557111,7.081703865120332,0,1,1,1,1,0.04600000000000071,0.5460000000000007,0.5460000000000007,0.04600000000000071,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
524,1.0500000000000007,0.27694041640109923,-0.011074862571532323,-0.002123029762973285,0.005572668985794845,9.78457238903,5.956463669980786,0,1,1,1,1,0.04800000000000071,0.5480000000000007,0.5480000000000007,0.04800000000000071,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
525,1.0520000000000007,0.2773564442887948,-0.012748549455978638,-0.0031367540847054357,0.007879163683048805,11.197730543736814,4.595953215816692,0,1,1,1,1,0.05000000000000071,0.5500000000000007,0.5500000000000007,0.05000000000000071,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
526,1.0540000000000007,0.2776648032832502,-0.009150883391251292,-0.0033052193549901365,0.010138483699039602,11.645607553060282,5.930692302191798,0,1,1,1,1,0.05200000000000071,0.5520000000000007,0.5520000000000007,0.05200000000000071,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
527,1.0560000000000007,0.2780445493540969,-0.010609467314772397,-0.004402735216777422,0.012257506142639249,12.353696777649446,6.441357567841611,0,1,1,1,1,0.054000000000000714,0.5540000000000007,0.5540000000000007,0.054000000000000714,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
528,1.0580000000000007,0.2784522842000097,-0.007137266238700958,-0.0052439045222012195,0.014505312799412955,10.257817622690588,5.431115478408901,0,1,1,1,1,0.056000000000000716,0.5560000000000007,0.5560000000000007,0.056000000000000716,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
529,1.0600000000000007,0.2787836494178148,-0.007135897613808971,-0.005966825686948709,0.016302683296914536,15.354379246117263,7.163285451389515,0,1,1,1,1,0.05800000000000072,0.5580000000000007,0.5580000000000007,0.05800000000000072,0.0,0.0,0.0,0.0,4,floor<->FR|floor<->FL|floor<->RR|floor<->RL
