step,time,base_x,base_y,base_z,qpos_norm,qvel_norm,ctrl_norm,n_contact,contact_pairs
262,0.5260000000000004,-0.29113533572421363,-0.07816275177732174,0.2620387021576732,1.9409985945518395,4.934102370364549,0.5166486191987832,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
263,0.5280000000000004,-0.29196012129990473,-0.07821960444476081,0.2628909592180252,1.9403784691839716,4.970080524661733,0.5194594648545461,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
264,0.5300000000000004,-0.2927750673224444,-0.07827667237508712,0.263753075313652,1.9398160706875827,4.99939607220212,0.5224699066738656,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
265,0.5320000000000004,-0.293581052797881,-0.07833390840400786,0.26462358072742065,1.9393116092574019,5.0222670871866795,0.5256746311093072,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
266,0.5340000000000004,-0.29437892844430047,-0.078391243886614,0.2655010001638946,1.9388650252659045,5.0389095687142715,0.529068102646341,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
267,0.5360000000000004,-0.2951695168408338,-0.07844858945643261,0.26638385648140916,1.9384759933897573,5.049526625829339,0.532644591630411,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
268,0.5380000000000004,-0.2959536125929008,-0.07850583586712823,0.2672706740657245,1.9381439314254147,5.054302200163994,0.5363982015840579,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
269,0.5400000000000004,-0.29673198251241734,-0.0785628549830383,0.2681599819830232,1.937868012464144,5.053398039331595,0.5403228957715207,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
270,0.5420000000000004,-0.2975053658137426,-0.07861950093821396,0.26905031697713633,1.937647179560167,5.0469530482288105,0.5444125228019208,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
271,0.5440000000000004,-0.2982744743268954,-0.07867561146047664,0.2699402263442447,1.9374801622920244,5.035084371685182,0.5486608410964715,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
272,0.5460000000000004,-0.29903999273005866,-0.07873100934535335,0.2708282707033308,1.9373654947373502,5.01788969897737,0.5530615420791717,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
273,0.5480000000000004,-0.2998025788030072,-0.07878550405911733,0.2717130266720501,1.9373014742893253,4.995463811363685,0.5576082719832963,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
274,0.5500000000000004,-0.300562861914434,-0.0788388829207679,0.2725930893265419,1.9372848932185498,4.968093051041627,0.562294652196996,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
275,0.5520000000000004,-0.3013214042971367,-0.07889068442748991,0.2734670718034724,1.9373129818078945,4.935594393028483,0.5671142980999471,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
276,0.5540000000000004,-0.30207875207378987,-0.07894049745034075,0.2743336106625834,1.9373836788137642,4.897851424439047,0.5720608363688803,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
277,0.5560000000000004,-0.3028354458781643,-0.07898802253556944,0.2751913691238457,1.9374948946863004,4.85490551055989,0.5771279207527282,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
278,0.5580000000000004,-0.3035920010340002,-0.07903295536251312,0.27603903829973414,1.9376457023063547,4.806794051687294,0.5823092463379818,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
279,0.5600000000000004,-0.3043489032491872,-0.07907498031806709,0.2768753450272953,1.9378339498723676,4.75360439428901,0.587598562341615,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
280,0.5620000000000004,-0.3051066243153044,-0.07911381999620799,0.27769904224084185,1.93805758883092,4.695434882535824,0.5929896834827498,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
281,0.5640000000000004,-0.30586561723432676,-0.07914922840237709,0.2785089171637135,1.938314665451754,4.632409680878973,0.5984764999952121,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
282,0.5660000000000004,-0.30662631580986954,-0.07918098764078225,0.2793037932566333,1.938603349460895,4.564675935034932,0.6040529863515282,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
283,0.5680000000000004,-0.30738913624151887,-0.07920891555848397,0.2800825321845485,1.938922036401476,4.492406677203379,0.6097132087749265,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
284,0.5700000000000004,-0.3081544813269133,-0.07923288803428835,0.28084403587599793,1.9392677728593979,4.414167264049671,0.6154513316198467,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
285,0.5720000000000004,-0.30892273523092095,-0.07925283756933804,0.2815873088068863,1.939633193703569,4.321910192033773,0.6212616227035457,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
286,0.5740000000000004,-0.30969428907969027,-0.07926897653172209,0.2823117011390708,1.9400493061509592,4.22153888986277,0.6271384576719291,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
287,0.5760000000000004,-0.3104694152634528,-0.0792814694151868,0.2830165597982795,1.940511527858161,4.111250871433801,0.6330763234819574,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
288,0.5780000000000004,-0.3112484102275442,-0.07929050277032729,0.2837012752243008,1.9410156115388608,3.993141064836911,0.6390698210811173,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
289,0.5800000000000004,-0.31203152244808474,-0.07929623628638907,0.2843652701586996,1.941556917246427,3.8692375689116223,0.6451136673617534,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
290,0.5820000000000004,-0.3128189587165344,-0.0792987867960815,0.2850079985706208,1.9421305255981949,3.741517295760135,0.6512026964646859,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
291,0.5840000000000004,-0.3136108871492283,-0.07929823199849285,0.28562894507315045,1.9427315356273873,3.6118947911867156,0.6573318605026967,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
292,0.5860000000000004,-0.31440743952035666,-0.07929461304726267,0.28622762431861964,1.9433552797793,3.482188617700216,0.6634962297702921,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
293,0.5880000000000004,-0.31520871128503736,-0.07928793363703639,0.28680357768920806,1.9439977522014265,3.3541814753631747,0.6696909925017669,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
294,0.5900000000000004,-0.31601472711586953,-0.07927812277647713,0.28735633237325364,1.9446563801375703,3.2295891105954992,0.6759114542351236,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
295,0.5920000000000004,-0.31682543621262366,-0.07926505441297685,0.28788539415499376,1.945328272116705,3.1096071585362304,0.6821530368349168,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
296,0.5940000000000004,-0.31764078419411007,-0.07924855691596026,0.288390332075551,1.9460100597053553,2.9951110912569883,0.6884112772226921,6,floor<->unnamed_41|floor<->unnamed_53|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
297,0.5960000000000004,-0.3184607787990808,-0.07922852078901597,0.2888708365963209,1.9467131448639408,2.8950350000046554,0.6946818258593832,5,floor<->unnamed_41|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
298,0.5980000000000004,-0.31928398415954373,-0.07920328511908423,0.28932495196969676,1.9474329470297878,2.805143551937206,0.7009604450199259,5,floor<->unnamed_41|floor<->RL|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
299,0.6000000000000004,-0.3201105274834988,-0.07917274969734645,0.2897525840822104,1.9481649565311479,2.729487350921761,0.7072430068964144,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
300,0.6020000000000004,-0.3209404325129437,-0.07913679787695453,0.290153900934124,1.9489056836954681,2.661971296194433,0.7135254915624224,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
301,0.6040000000000004,-0.32177378276308677,-0.07909533160308947,0.29052884299579873,1.9496520783285407,2.6013745102383825,0.719803984827648,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
302,0.6060000000000004,-0.322610654614411,-0.07904825709916811,0.29087732505690767,1.950401389485212,2.547112190199962,0.7260746760088047,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
303,0.6080000000000004,-0.3234511059072171,-0.07899548181360402,0.2911992757759468,1.9511511509847614,2.498493224293226,0.7323338556396972,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
304,0.6100000000000004,-0.3242951775907947,-0.07893691422360923,0.29149463740175985,1.9518991698739359,2.4547689494637397,0.738577913140673,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
305,0.6120000000000004,-0.32514289524719303,-0.07887246367373696,0.29176336546878145,1.9526435133947933,2.415178855160673,0.7448033344651158,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
306,0.6140000000000004,-0.3259942705007433,-0.07880204025002006,0.29200542847753325,1.9533824933465185,2.378990756490546,0.7510066997383715,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
307,0.6160000000000004,-0.32684930231673726,-0.07872555468936615,0.2922208075652599,1.9541146477784215,2.345533637101123,0.7571846809023954,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
308,0.6180000000000004,-0.32770797819184383,-0.07864291832389947,0.2924094961680969,1.9548387212761502,2.3142222624237525,0.7633340393775494,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
309,0.6200000000000004,-0.32857027523712834,-0.0785540430609443,0.29257149967119966,1.9555536560381876,2.2845734175550465,0.7694516237512747,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
310,0.6220000000000004,-0.32943616113105656,-0.07845884139281904,0.2927068350234758,1.956258569704281,2.2562143417692755,0.7755343675018597,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
311,0.6240000000000004,-0.3303055949977073,-0.07835722646462714,0.2928155303278471,1.9569530464971516,2.2289332437904728,0.7815792867641622,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
312,0.6260000000000004,-0.33117852578761997,-0.07824911742206737,0.2928976173731376,1.9576373901280142,2.2026765077798185,0.7875834781429488,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
313,0.6280000000000004,-0.3320548902952941,-0.07813444427397788,0.2929531261460227,1.9583117200684368,2.177293018110383,0.7935441165784415,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
314,0.6300000000000004,-0.3329346241526598,-0.07801313383048666,0.29298208794936775,1.9589761275885513,2.1528035839212936,0.7994584532677276,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
315,0.6320000000000005,-0.3338176564915101,-0.07788511195348738,0.29298455005115037,1.9596299609993824,2.130731930111939,0.805323813644856,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
316,0.6340000000000005,-0.33470364074157777,-0.07775031081083429,0.2929610310795274,1.9602734684163914,2.1096271907721564,0.8111375954217206,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
317,0.6360000000000005,-0.3355925146829831,-0.07760864113722446,0.2929116250347258,1.9609068718801133,2.0897085601642003,0.8168972666912026,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
318,0.6380000000000005,-0.33648420896906206,-0.07746001430626974,0.2928364389795379,1.9615303741815198,2.0712108252199757,0.8226003640934894,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
319,0.6400000000000005,-0.3373786479451491,-0.07730434221689939,0.2927355926098353,1.9621441659363326,2.0543696216366554,0.8282444910460216,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
320,0.6420000000000005,-0.33827575034178553,-0.07714153724230698,0.2926092178871845,1.9627490602301314,2.0395166902089987,0.833827316037109,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
321,0.6440000000000005,-0.33917542478753543,-0.07697152315312325,0.29245744659840955,1.9633466828379669,2.0270220286398533,0.8393465709829121,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
322,0.6460000000000005,-0.34007756748197826,-0.07679424110509882,0.29228040413815665,1.9639387756688638,2.0171284888617054,0.8448000496471926,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
323,0.6480000000000005,-0.3409820669599909,-0.0766096390130955,0.2920782232612278,1.9645268102138442,2.00988856600093,0.8501856061229887,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
324,0.6500000000000005,-0.34188881041050634,-0.0764176586376749,0.29185105456046684,1.9651120375722657,2.005315945372925,0.855501153375168,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
325,0.6520000000000005,-0.3427976836943498,-0.07621823673431458,0.2915990652542577,1.9656955462887271,2.0034141861233867,0.8607446618426438,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
326,0.6540000000000005,-0.3437085702506721,-0.07601130831069319,0.29132243704530436,1.9662782777796906,2.004108966334801,0.8659141580988972,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
327,0.6560000000000005,-0.3446213524287225,-0.07579680484003944,0.2910213665335647,1.9668607622015923,2.0068719250051688,0.8710077235693556,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
328,0.6580000000000005,-0.3455359264392112,-0.07557463585919069,0.29069611607208196,1.96744091531777,2.0115358357575954,0.8760234933040765,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
329,0.6600000000000005,-0.3464521842498928,-0.07534463668365732,0.2903471949823485,1.9680154194604818,2.018108270723341,0.8809596548041377,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
330,0.6620000000000005,-0.3473700236664983,-0.07510661962981018,0.28997516397323836,1.968578664179661,2.0271465732686256,0.8858144469000855,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
331,0.6640000000000005,-0.3482893483268109,-0.0748603662584892,0.2895806647746339,1.9691261294161546,2.0398597686264512,0.890586158680767,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
332,0.6660000000000005,-0.3492100698784676,-0.07460569308934899,0.28916423582030215,1.9696541690590739,2.057076971149592,0.8952731284708606,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
333,0.6680000000000005,-0.3501320989066888,-0.07434243043414598,0.2887263935684419,1.9701597478361703,2.0796847986475813,0.8998737428554135,4,floor<->unnamed_41|unnamed_19<->unnamed_30|FR<->unnamed_30|FR<->FL
334,0.6700000000000005,-0.3510553440344681,-0.07407042533791806,0.2882676282598469,1.970640395054209,2.1084330837532734,0.9043864357497112,3,floor<->unnamed_41|FR<->unnamed_30|FR<->FL
335,0.6720000000000005,-0.35197971179596416,-0.07378954049601166,0.28778840270809186,1.9710941294038273,2.1438340979396058,0.9088096875128068,3,floor<->unnamed_41|FR<->unnamed_30|FR<->FL
336,0.6740000000000005,-0.35290510623871735,-0.07349965274402016,0.2872891518999027,1.9715193277665948,2.1861147478603136,0.9131420241030813,3,floor<->unnamed_41|FR<->unnamed_30|FR<->FL
337,0.6760000000000005,-0.35383142775490417,-0.07320065122383085,0.28677028376483404,1.9718521200657493,2.170618429583598,0.9173820162742193,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
338,0.6780000000000005,-0.35476910814306933,-0.07290668174134879,0.2862432238767781,1.972093599460488,2.1832298494673346,0.9215282788100272,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
339,0.6800000000000005,-0.35571818909890274,-0.07261893317076243,0.2857090746079054,1.9722451820386586,2.225364160066679,0.9255794697965579,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
340,0.6820000000000005,-0.3566788881048775,-0.07233881968514767,0.2851691365689254,1.972319045731964,2.2956015584414304,0.929534289930049,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
341,0.6840000000000005,-0.35765005545732276,-0.07206606023328174,0.2846232461156845,1.9723268356524624,2.3853239218488236,0.9333914818592254,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
342,0.6860000000000005,-0.3586304356591993,-0.07180014730365321,0.2840710781387401,1.972277446500957,2.488580689998579,0.9371498295605594,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
343,0.6880000000000005,-0.3596188762884883,-0.07154060814190129,0.2835123689761731,1.9721753602406085,2.6034310892430823,0.9408081577451395,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
344,0.6900000000000005,-0.36061428664343986,-0.07128677137362308,0.282946899818845,1.9720167484352682,2.7304447135948804,0.9443653312958303,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
345,0.6920000000000005,-0.3616156311366753,-0.07103780259363573,0.2823744894794977,1.9717895313637406,2.8707434004038532,0.9478202547334758,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
346,0.6940000000000005,-0.3626219477369581,-0.07079320621205473,0.2817949752815174,1.9714812449222154,3.0294879104728434,0.9511718717109279,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
347,0.6960000000000005,-0.3636322631655318,-0.07055251538033877,0.28120817964149825,1.971088885153016,3.2150723085942263,0.9544191645337464,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
348,0.6980000000000005,-0.3646455234074487,-0.07031532463452214,0.2806138672634484,1.9706020677590892,3.440617696700499,0.957561153706454,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
349,0.7000000000000005,-0.36566059410213875,-0.07008116066830473,0.28001173084521686,1.9700012185034554,3.724003905186717,0.9605968975032867,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
350,0.7020000000000005,-0.36667621663119343,-0.06984945343724995,0.2794013629200025,1.969253089457337,4.087446174223916,0.963525491562422,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
351,0.7040000000000005,-0.3676909744426131,-0.06961951963792873,0.27878222759979704,1.968303172452428,4.556557847252632,0.966346068502719,4,floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
352,0.7060000000000005,-0.3687032774068065,-0.06939056121416275,0.27815363715185537,1.967080302484086,5.154671290052939,0.9690577975620465,5,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
353,0.7080000000000005,-0.369711868827265,-0.06915872871874428,0.2775175676639553,1.9654808327078082,5.896509605270774,0.9716598842563229,5,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
354,0.7100000000000005,-0.3707150005690775,-0.0689233021666149,0.27687331825362116,1.9633970581487907,6.791077035944851,0.9741515700584352,5,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53|FR<->unnamed_30|FR<->FL
355,0.7120000000000005,-0.371711281223256,-0.06868347892755311,0.2762209194970494,1.960752641382282,7.805467346733795,0.976532132096251,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53|FR<->FL
356,0.7140000000000005,-0.3726996703675422,-0.06843837551743971,0.2755605990882059,1.9575872751880699,8.87660580843312,0.9788008828689726,5,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53|FR<->FL
357,0.7160000000000005,-0.3736797735395433,-0.06818791019073599,0.2748939845385859,1.9539577943638056,9.92610540028033,0.9809571699811314,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
358,0.7180000000000005,-0.37465095705401763,-0.06793093281855753,0.2742223438817185,1.9499504988294045,10.91459935572887,0.9830003758935569,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
359,0.7200000000000005,-0.37561252168253895,-0.06766623868290025,0.2735469821199873,1.9456564252387192,11.826034832715827,0.9849299176906966,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
360,0.7220000000000005,-0.3765637972332164,-0.06739261097450103,0.2728691817726407,1.9411683758285165,12.653943027590644,0.9867452468636955,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
361,0.7240000000000005,-0.377504179180275,-0.06710886260614578,0.2721902045628243,1.9365784462930178,13.397579155644049,0.9884458491086923,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
362,0.7260000000000005,-0.3784331570747693,-0.06681387435115603,0.27151129060941376,1.9319760980649887,14.059770690130222,0.9900312441398149,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
363,0.7280000000000005,-0.3793503347953189,-0.06650662873312749,0.27083365580467195,1.9274467279024825,14.645616558921464,0.9915009855163996,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
364,0.7300000000000005,-0.3802554431797493,-0.06618623927865835,0.270158487703457,1.9230694362510552,15.163383967917477,0.992854660483992,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
365,0.7320000000000005,-0.3811487232769268,-0.06585241078038745,0.2694872229177373,1.9189179197740511,15.62086014718173,0.9940918898287207,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
366,0.7340000000000005,-0.3820305736066362,-0.06550507437165354,0.2688212795305516,1.9150604322084133,16.02581967728804,0.9952123277446712,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
367,0.7360000000000005,-0.38290146787987694,-0.0651443100035946,0.2681619945673021,1.9115597269434788,16.385890065613342,0.9962156617139147,4,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_51|floor<->unnamed_53
368,0.7380000000000005,-0.3837619393708541,-0.0647703438800814,0.26751061329117054,1.9084731546688383,16.707926525137218,0.997101612398883,3,floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
369,0.7400000000000005,-0.38461298972506724,-0.06438342304568882,0.2668677424049255,1.905867883065492,16.99178288897494,0.9978699335468115,5,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
370,0.7420000000000005,-0.38545226429420554,-0.06397835291695947,0.26625074498963053,1.903785335892903,17.252945992355965,0.9985204119060008,5,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
371,0.7440000000000005,-0.38627972801987065,-0.06355658414854361,0.2656592077462856,1.9022620393497638,17.494645912849336,0.9990528671536796,5,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
372,0.7460000000000006,-0.38709552201464414,-0.06311943934407538,0.2650931745857658,1.9013314161257826,17.720920069416717,0.9994671518352819,5,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
373,0.7480000000000006,-0.3878998661195422,-0.06266826920255264,0.26455266677864225,1.9010237248040378,17.934948336290567,0.9997631513149785,4,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
374,0.7500000000000006,-0.3886930104972857,-0.0622044821151594,0.26403761446013735,1.901366736759418,18.13899435900415,0.9999407837373359,4,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
375,0.7520000000000006,-0.3894752115209285,-0.06172953845320443,0.26354784186477787,1.9023868660203487,18.334411174255024,1.0,4,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
376,0.7540000000000006,-0.3902467348018054,-0.06124492554895549,0.2630830703292698,1.9041469597318406,18.521846604430774,0.9999407837373359,4,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_41|floor<->unnamed_53
377,0.7560000000000006,-0.3910077001773786,-0.06075218373047798,0.2626428283712717,1.9066562125187567,18.701666965456194,0.9997631513149784,3,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_53
378,0.7580000000000006,-0.3917584455499401,-0.060252796245542486,0.26222663919522843,1.9099228571676976,18.872846802413214,0.9994671518352817,3,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_53
379,0.7600000000000006,-0.3924992217671795,-0.059748312248149714,0.2618338614668868,1.9139538487841277,19.032108255335725,0.9990528671536794,3,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_53
380,0.7620000000000006,-0.3932300117525862,-0.059240479767543736,0.261463595907874,1.9187518931280096,19.181928142542898,0.9985204119060005,3,floor<->unnamed_37|floor<->unnamed_39|floor<->unnamed_53
