path,hit_count,category_count,categories,likely_role,role_score
scripts/stage08_runtime_mapping_duplication_audit.py,44,9,baseline_torque_generation; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage12_continuous_torque_streaming_design_only.py,44,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage17_4_release_evidence_freeze.py,44,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage13_2a_2400step_preflight_and_derived_runner.py,43,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
install/_local_setup_util_ps1.py,42,3,candidate_scale_or_blending; control_mode_or_runner_args; state_reading_mapping,candidate_controller_patch_point,1
install/_local_setup_util_sh.py,42,3,candidate_scale_or_blending; control_mode_or_runner_args; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/install/_local_setup_util_ps1.py,42,3,candidate_scale_or_blending; control_mode_or_runner_args; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/install/_local_setup_util_sh.py,42,3,candidate_scale_or_blending; control_mode_or_runner_args; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage15_4_patch_readme_entry.py,42,11,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,3
scripts/stage06_qp_force_to_torque.py,41,8,baseline_torque_generation; contact_gait_state; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage08_freeze_integrity_check.py,41,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage21_2_run_local_perturbation_rollouts.py,41,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage22_2_run_observable_perturbation_rollouts.py,41,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_interface/src/interface_mirror_node.cpp,40,2,contact_gait_state; state_reading_mapping,general_reference,0
scripts/stage13_0_simulation_only_locomotion_preflight_inventory.py,37,9,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage13_5b_demo_video_evidence_freeze.py,37,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage07_minimal_wbc_torque_qp.py,35,5,baseline_torque_generation; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation,candidate_controller_patch_point,2
scripts/stage08_active_leg_order_refactor_and_regression.py,35,8,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage13_4a_report_ready_plots_and_tables.py,35,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage02_compare_mujoco_pinocchio_fk.py,34,3,pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,1
scripts/stage09_ros2_cpp_interface_mirror_skeleton_check.py,34,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage14_4d_audit_document_language.py,34,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,33,5,contact_gait_state; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,qp_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/contact_force_qp.hpp,33,5,contact_gait_state; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,qp_patch_point,2
scripts/stage12_manual_enable_activation_design_only.py,33,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage13_2a_r1_runner_structure_inspection.py,32,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage13_5c_final_package_with_demo_video_manifest.py,32,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_controller/src/control/gait_scheduler.cpp,31,3,contact_gait_state; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage08_runtime_mapping_audit_triage.py,31,7,baseline_torque_generation; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,qp_patch_point,2
scripts/stage20_2_run_replay_reproducibility.py,30,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage23_2_run_qvel_injection_trace_diagnostic.py,30,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage15_6_validate_real_model_jacobian_candidate_rollout.py,29,8,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,2
scripts/stage02_check_pinocchio_jacobian.py,28,3,pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,1
scripts/stage19_0_validate_velocity_aware_scale_sweep_roadmap.py,28,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage09_cpp_mirror_runtime_contract_guard.py,27,7,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage14_4c_validate_mpc_scope_explanation.py,27,5,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_22_simulation_only_scope_freeze.py,26,8,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage07_gait_phase_scheduler_proto.py,25,3,baseline_torque_generation; contact_gait_state; swing_leg_pd,swing_patch_point,1
scripts/stage15_10_validate_mujoco_torque_smoke_policy_comparison.py,24,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage15_9_validate_mujoco_jtf_candidate_injection.py,24,9,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage00_inspect_go1_model.py,23,5,control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage13_4b_report_ready_package_manifest_freeze.py,23,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage15_7_validate_mujoco_candidate_compatibility_audit.py,23,9,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage23_0_validate_perturbation_observability_roadmap.py,23,6,baseline_torque_generation; candidate_scale_or_blending; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage24_0_validate_short_horizon_metric_roadmap.py,23,5,baseline_torque_generation; candidate_scale_or_blending; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_controller/src/torque_safety_contract_check.cpp,20,3,mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage15_8_validate_mujoco_torque_smoke_test.py,20,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mujoco_torque_write_or_step; pinocchio_kinematics_dynamics; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage16_4_validate_readme_rewrite.py,20,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage20_0_validate_recommended_scale_reproducibility_roadmap.py,20,7,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage08_adapter_backed_stage07_recommended_test.py,19,6,baseline_torque_generation; contact_gait_state; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping; swing_leg_pd,qp_patch_point,2
scripts/stage14_4e_validate_entry_docs.py,19,6,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; control_mode_or_runner_args; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_controller/src/control/torque_safety_filter.cpp,17,3,mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage07_contact_mode_transition_check.py,17,5,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; mpc_wbc_candidate_torque; qp_osqp_solve_path,candidate_controller_patch_point,2
scripts/stage15_5_validate_model_readiness_audit.py,17,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage21_0_validate_local_robustness_roadmap.py,17,6,baseline_torque_generation; candidate_scale_or_blending; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
ros2_ws/src/robot_mpc_wbc_cpp_controller/src/zero_torque_dry_run_contract_check.cpp,16,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage07_contact_mode_torque_ramp_check.py,16,5,baseline_torque_generation; candidate_scale_or_blending; contact_gait_state; mpc_wbc_candidate_torque; qp_osqp_solve_path,candidate_controller_patch_point,2
scripts/stage12_20b_apply_bounded_continuous_streaming_patch.py,16,5,baseline_torque_generation; control_mode_or_runner_args; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage16_2_generate_artifact_index.py,16,5,baseline_torque_generation; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,2
scripts/stage18_0_validate_velocity_tracking_roadmap.py,16,5,baseline_torque_generation; control_mode_or_runner_args; mpc_wbc_candidate_torque; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,2
scripts/stage22_0_validate_observable_perturbation_roadmap.py,16,6,baseline_torque_generation; candidate_scale_or_blending; mpc_wbc_candidate_torque; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,15,3,contact_gait_state; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,15,3,contact_gait_state; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/gait_scheduler.hpp,15,3,contact_gait_state; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage12_21_r2b_robust_subscriber_warmup_rerun.py,15,4,baseline_torque_generation; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage12_20e_final_evidence_freeze.py,14,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_21_freeze_and_regression_check.py,14,6,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,2
scripts/stage12_21_r3_final_repaired_freeze_summary.py,14,8,baseline_torque_generation; candidate_scale_or_blending; control_mode_or_runner_args; mpc_wbc_candidate_torque; mujoco_torque_write_or_step; qp_osqp_solve_path; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,3
scripts/stage14_3_integrate_cpp_control_tests_colcon.py,14,6,baseline_torque_generation; contact_gait_state; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,1
scripts/stage02_inspect_pinocchio_model.py,13,3,control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_cpp_controller/src/control/swing_trajectory.cpp,12,4,contact_gait_state; mpc_wbc_candidate_torque; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,1
scripts/stage15_11_validate_stage15_summary_report.py,12,3,baseline_torque_generation; control_mode_or_runner_args; mpc_wbc_candidate_torque,candidate_controller_patch_point,1
install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/torque_safety.hpp,10,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/torque_safety.hpp,10,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/torque_safety.hpp,10,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage16_1_validate_public_docs_sync.py,10,5,baseline_torque_generation; control_mode_or_runner_args; mpc_wbc_candidate_torque; pinocchio_kinematics_dynamics; qp_osqp_solve_path,qp_patch_point,2
scripts/stage02_compare_joint_order.py,9,3,pinocchio_kinematics_dynamics; qp_osqp_solve_path; state_reading_mapping,qp_patch_point,1
install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/torque_safety_filter.hpp,8,3,mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/torque_safety_filter.hpp,8,3,mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/torque_safety_filter.hpp,8,3,mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage16_2_validate_artifact_index.py,8,3,baseline_torque_generation; control_mode_or_runner_args; qp_osqp_solve_path,runner_arg_patch_point,1
install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/swing_trajectory.hpp,7,4,contact_gait_state; mpc_wbc_candidate_torque; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,1
ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/swing_trajectory.hpp,7,4,contact_gait_state; mpc_wbc_candidate_torque; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/control/swing_trajectory.hpp,7,4,contact_gait_state; mpc_wbc_candidate_torque; state_reading_mapping; swing_leg_pd,candidate_controller_patch_point,1
scripts/stage07_swing_joint_target_sequence.py,7,4,baseline_torque_generation; contact_gait_state; qp_osqp_solve_path; swing_leg_pd,swing_patch_point,1
scripts/stage12_20b_r1_source_structure_inspection.py,7,3,baseline_torque_generation; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage12_20b_r3_repair_helper_call_args.py,6,4,baseline_torque_generation; mpc_wbc_candidate_torque; safety_filter_or_saturation; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage12_20a_source_anchor_inspection.py,5,3,baseline_torque_generation; mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage12_21_r1_inspect_bounded_streaming_failure.py,5,3,baseline_torque_generation; safety_filter_or_saturation; state_reading_mapping,safety_patch_point,1
install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/zero_torque_dry_run.hpp,4,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
install/robot_mpc_wbc_cpp_controller/share/robot_mpc_wbc_cpp_controller/launch/disabled_controller.launch.py,4,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/install/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/zero_torque_dry_run.hpp,4,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/install/robot_mpc_wbc_cpp_controller/share/robot_mpc_wbc_cpp_controller/launch/disabled_controller.launch.py,4,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_cpp_controller/include/robot_mpc_wbc_cpp_controller/zero_torque_dry_run.hpp,4,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_cpp_controller/launch/disabled_controller.launch.py,4,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
scripts/stage07_full_wbc_torque_ramp_check.py,4,2,baseline_torque_generation; mpc_wbc_candidate_torque,candidate_controller_patch_point,1
scripts/stage12_20d_r1_reparse_existing_evidence.py,4,3,baseline_torque_generation; safety_filter_or_saturation; state_reading_mapping,safety_patch_point,1
scripts/stage12_21_r2c_capture_failure_inspection.py,4,2,baseline_torque_generation; safety_filter_or_saturation,safety_patch_point,1
ros2_ws/build/robot_mpc_wbc_bridge/launch/mujoco_bridge.launch.py,3,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/build/robot_mpc_wbc_bridge/setup.py,3,1,mpc_wbc_candidate_torque,candidate_controller_patch_point,1
ros2_ws/install/robot_mpc_wbc_bridge/share/robot_mpc_wbc_bridge/launch/mujoco_bridge.launch.py,3,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_bridge/launch/mujoco_bridge.launch.py,3,2,mpc_wbc_candidate_torque; state_reading_mapping,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_bridge/setup.py,3,1,mpc_wbc_candidate_torque,candidate_controller_patch_point,1
scripts/stage12_21_r2d_repair_capture_helper_and_rerun.py,3,2,baseline_torque_generation; safety_filter_or_saturation,safety_patch_point,1
build/robot_mpc_wbc_cpp_controller/CMakeFiles/3.28.3/CompilerIdCXX/CMakeCXXCompilerId.cpp,1,1,candidate_scale_or_blending,candidate_controller_patch_point,1
ros2_ws/build/robot_mpc_wbc_bridge/prefix_override/sitecustomize.py,1,1,mpc_wbc_candidate_torque,candidate_controller_patch_point,1
ros2_ws/build/robot_mpc_wbc_cpp_controller/CMakeFiles/3.28.3/CompilerIdCXX/CMakeCXXCompilerId.cpp,1,1,candidate_scale_or_blending,candidate_controller_patch_point,1
ros2_ws/build/robot_mpc_wbc_cpp_interface/CMakeFiles/3.28.3/CompilerIdCXX/CMakeCXXCompilerId.cpp,1,1,candidate_scale_or_blending,candidate_controller_patch_point,1
ros2_ws/install/robot_mpc_wbc_cpp_interface/share/robot_mpc_wbc_cpp_interface/launch/interface_mirror.launch.py,1,1,mpc_wbc_candidate_torque,candidate_controller_patch_point,1
ros2_ws/src/robot_mpc_wbc_cpp_interface/launch/interface_mirror.launch.py,1,1,mpc_wbc_candidate_torque,candidate_controller_patch_point,1
scripts/common/__init__.py,1,1,mpc_wbc_candidate_torque,candidate_controller_patch_point,1
