step,contact_mode,px,pz,vx,vz,desired_ax,desired_az,max_tau_candidate_abs,max_tau_candidate_delta_abs,sum_fx,sum_fy,sum_fz,max_swing_force_norm,min_stance_fz,max_stance_fz,max_friction_violation,max_normal_force_violation,force_FR_fx,force_FR_fy,force_FR_fz,force_FL_fx,force_FL_fy,force_FL_fz,force_RR_fx,force_RR_fy,force_RR_fz,force_RL_fx,force_RL_fy,force_RL_fz,tau_pinocchio_candidate_00,tau_pinocchio_candidate_01,tau_pinocchio_candidate_02,tau_pinocchio_candidate_03,tau_pinocchio_candidate_04,tau_pinocchio_candidate_05,tau_pinocchio_candidate_06,tau_pinocchio_candidate_07,tau_pinocchio_candidate_08,tau_pinocchio_candidate_09,tau_pinocchio_candidate_10,tau_pinocchio_candidate_11,max_tau_scaled_abs_alpha_0p0,max_tau_scaled_delta_abs_alpha_0p0,max_tau_scaled_abs_alpha_0p02,max_tau_scaled_delta_abs_alpha_0p02,max_tau_scaled_abs_alpha_0p05,max_tau_scaled_delta_abs_alpha_0p05,max_tau_scaled_abs_alpha_0p1,max_tau_scaled_delta_abs_alpha_0p1,max_tau_scaled_abs_alpha_0p2,max_tau_scaled_delta_abs_alpha_0p2
1166,FL_RR,6.846000000000093,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1167,FL_RR,6.852000000000094,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1168,FL_RR,6.858000000000094,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1169,FL_RR,6.864000000000094,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1170,FL_RR,6.870000000000094,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1171,FL_RR,6.8760000000000945,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1172,FL_RR,6.882000000000095,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1173,FL_RR,6.888000000000095,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1174,FL_RR,6.894000000000095,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1175,FL_RR,6.900000000000095,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1176,FL_RR,6.906000000000096,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1177,FL_RR,6.912000000000096,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1178,FL_RR,6.918000000000096,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1179,FL_RR,6.924000000000096,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1180,FL_RR,6.9300000000000965,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1181,FL_RR,6.936000000000097,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1182,FL_RR,6.942000000000097,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1183,FL_RR,6.948000000000097,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1184,FL_RR,6.954000000000097,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1185,FL_RR,6.960000000000098,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1186,FL_RR,6.966000000000098,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1187,FL_RR,6.972000000000098,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1188,FL_RR,6.978000000000098,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1189,FL_RR,6.984000000000099,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1190,FL_RR,6.990000000000099,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1191,FL_RR,6.996000000000099,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1192,FL_RR,7.002000000000099,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1193,FL_RR,7.0080000000000995,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1194,FL_RR,7.0140000000001,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1195,FL_RR,7.0200000000001,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1196,FL_RR,7.0260000000001,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1197,FL_RR,7.0320000000001,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1198,FL_RR,7.038000000000101,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1199,FL_RR,7.044000000000101,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021482435874504e-07,-9.55077693142508,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1200,FR_RL,7.050000000000101,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,9.55077693142508,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.1910155386285016,0.477538846571254,0.477538846571254,0.955077693142508,0.955077693142508,1.910155386285016,1.910155386285016
1201,FR_RL,7.056000000000101,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1202,FR_RL,7.0620000000001015,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1203,FR_RL,7.068000000000102,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1204,FR_RL,7.074000000000102,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
1205,FR_RL,7.080000000000102,0.30000000000000004,0.2999999999999993,-8.285429571924578e-17,1.3322676295501878e-15,-7.788058417481734e-16,9.55077693142508,0.0,1.6977619310409862e-14,0.0,125.012754,0.0,62.506377,62.506377,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,0.0,0.0,0.0,0.0,0.0,8.488809655204931e-15,0.0,62.506377,0.0,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.0,0.0,0.0,0.0,-2.3561179827172126e-24,9.021482435874504e-07,-9.55077693142508,0.0,0.0,0.1910155386285016,0.0,0.477538846571254,0.0,0.955077693142508,0.0,1.910155386285016,0.0
