time,leg,phase,state,contact,swing_phase,foot_x,foot_y,foot_z,foothold_x,foothold_y,foothold_z
1.1300000000000001,FL,0.7600000000000002,swing,0,0.5200000000000005,0.198169696,0.12675,0.07890399999999999,0.2071,0.12675,0.019
1.1300000000000001,RR,0.7600000000000002,swing,0,0.5200000000000005,-0.17803030399999997,-0.12675,0.07890399999999999,-0.16909999999999997,-0.12675,0.019
1.1300000000000001,RL,0.26000000000000023,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.1400000000000001,FR,0.28000000000000025,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.1400000000000001,FL,0.7800000000000002,swing,0,0.5600000000000005,0.19930179200000003,0.12675,0.07813599999999998,0.2071,0.12675,0.019
1.1400000000000001,RR,0.7800000000000002,swing,0,0.5600000000000005,-0.17689820799999997,-0.12675,0.07813599999999998,-0.16909999999999997,-0.12675,0.019
1.1400000000000001,RL,0.28000000000000025,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.1500000000000001,FR,0.30000000000000027,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.1500000000000001,FL,0.8000000000000003,swing,0,0.6000000000000005,0.20041200000000003,0.12675,0.07659999999999997,0.2071,0.12675,0.019
1.1500000000000001,RR,0.8000000000000003,swing,0,0.6000000000000005,-0.17578799999999994,-0.12675,0.07659999999999997,-0.16909999999999997,-0.12675,0.019
1.1500000000000001,RL,0.30000000000000027,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.16,FR,0.31999999999999984,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.16,FL,0.8199999999999998,swing,0,0.6399999999999997,0.20148572799999998,0.12675,0.07429600000000003,0.2071,0.12675,0.019
1.16,RR,0.8199999999999998,swing,0,0.6399999999999997,-0.17471427199999998,-0.12675,0.07429600000000003,-0.16909999999999997,-0.12675,0.019
1.16,RL,0.31999999999999984,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.17,FR,0.33999999999999986,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.17,FL,0.8399999999999999,swing,0,0.6799999999999997,0.202508384,0.12675,0.07122400000000002,0.2071,0.12675,0.019
1.17,RR,0.8399999999999999,swing,0,0.6799999999999997,-0.173691616,-0.12675,0.07122400000000002,-0.16909999999999997,-0.12675,0.019
1.17,RL,0.33999999999999986,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.18,FR,0.3599999999999999,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.18,FL,0.8599999999999999,swing,0,0.7199999999999998,0.203465376,0.12675,0.06738400000000003,0.2071,0.12675,0.019
1.18,RR,0.8599999999999999,swing,0,0.7199999999999998,-0.17273462399999998,-0.12675,0.06738400000000003,-0.16909999999999997,-0.12675,0.019
1.18,RL,0.3599999999999999,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.19,FR,0.3799999999999999,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.19,FL,0.8799999999999999,swing,0,0.7599999999999998,0.204342112,0.12675,0.06277600000000003,0.2071,0.12675,0.019
1.19,RR,0.8799999999999999,swing,0,0.7599999999999998,-0.171857888,-0.12675,0.06277600000000003,-0.16909999999999997,-0.12675,0.019
1.19,RL,0.3799999999999999,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.2,FR,0.3999999999999999,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.2,FL,0.8999999999999999,swing,0,0.7999999999999998,0.205124,0.12675,0.05740000000000002,0.2071,0.12675,0.019
1.2,RR,0.8999999999999999,swing,0,0.7999999999999998,-0.17107599999999998,-0.12675,0.05740000000000002,-0.16909999999999997,-0.12675,0.019
1.2,RL,0.3999999999999999,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.21,FR,0.41999999999999993,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.21,FL,0.9199999999999999,swing,0,0.8399999999999999,0.20579644800000002,0.12675,0.051256000000000024,0.2071,0.12675,0.019
1.21,RR,0.9199999999999999,swing,0,0.8399999999999999,-0.17040355199999996,-0.12675,0.051256000000000024,-0.16909999999999997,-0.12675,0.019
1.21,RL,0.41999999999999993,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.22,FR,0.43999999999999995,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.22,FL,0.94,swing,0,0.8799999999999999,0.20634486400000002,0.12675,0.04434400000000002,0.2071,0.12675,0.019
1.22,RR,0.94,swing,0,0.8799999999999999,-0.16985513599999996,-0.12675,0.04434400000000002,-0.16909999999999997,-0.12675,0.019
1.22,RL,0.43999999999999995,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.23,FR,0.45999999999999996,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.23,FL,0.96,swing,0,0.9199999999999999,0.206754656,0.12675,0.036664000000000016,0.2071,0.12675,0.019
1.23,RR,0.96,swing,0,0.9199999999999999,-0.16944534399999997,-0.12675,0.036664000000000016,-0.16909999999999997,-0.12675,0.019
1.23,RL,0.45999999999999996,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.24,FR,0.48,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.24,FL,0.98,swing,0,0.96,0.20701123200000002,0.12675,0.028216000000000005,0.2071,0.12675,0.019
1.24,RR,0.98,swing,0,0.96,-0.16918876799999996,-0.12675,0.028216000000000005,-0.16909999999999997,-0.12675,0.019
1.24,RL,0.48,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.25,FR,0.5,swing,0,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.25,FL,0.0,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.25,RR,0.0,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.25,RL,0.5,swing,0,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.26,FR,0.52,swing,0,0.040000000000000036,0.18818876799999998,-0.12675,0.028216000000000005,0.2071,-0.12675,0.019
1.26,FL,0.020000000000000018,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.26,RR,0.020000000000000018,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.26,RL,0.52,swing,0,0.040000000000000036,-0.188011232,0.12675,0.028216000000000005,-0.16909999999999997,0.12675,0.019
1.27,FR,0.54,swing,0,0.08000000000000007,0.188445344,-0.12675,0.036664000000000016,0.2071,-0.12675,0.019
1.27,FL,0.040000000000000036,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.27,RR,0.040000000000000036,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.27,RL,0.54,swing,0,0.08000000000000007,-0.18775465599999996,0.12675,0.036664000000000016,-0.16909999999999997,0.12675,0.019
1.28,FR,0.56,swing,0,0.1200000000000001,0.18885513599999998,-0.12675,0.044344000000000015,0.2071,-0.12675,0.019
1.28,FL,0.06000000000000005,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.28,RR,0.06000000000000005,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.28,RL,0.56,swing,0,0.1200000000000001,-0.187344864,0.12675,0.044344000000000015,-0.16909999999999997,0.12675,0.019
1.29,FR,0.5800000000000001,swing,0,0.16000000000000014,0.189403552,-0.12675,0.051256000000000024,0.2071,-0.12675,0.019
1.29,FL,0.08000000000000007,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.29,RR,0.08000000000000007,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.29,RL,0.5800000000000001,swing,0,0.16000000000000014,-0.186796448,0.12675,0.051256000000000024,-0.16909999999999997,0.12675,0.019
1.3,FR,0.6000000000000001,swing,0,0.20000000000000018,0.190076,-0.12675,0.05740000000000002,0.2071,-0.12675,0.019
1.3,FL,0.10000000000000009,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.3,RR,0.10000000000000009,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.3,RL,0.6000000000000001,swing,0,0.20000000000000018,-0.18612399999999998,0.12675,0.05740000000000002,-0.16909999999999997,0.12675,0.019
1.31,FR,0.6200000000000001,swing,0,0.2400000000000002,0.19085788800000003,-0.12675,0.06277600000000003,0.2071,-0.12675,0.019
1.31,FL,0.1200000000000001,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.31,RR,0.1200000000000001,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.31,RL,0.6200000000000001,swing,0,0.2400000000000002,-0.185342112,0.12675,0.06277600000000003,-0.16909999999999997,0.12675,0.019
1.32,FR,0.6400000000000001,swing,0,0.28000000000000025,0.19173462399999996,-0.12675,0.06738400000000001,0.2071,-0.12675,0.019
1.32,FL,0.14000000000000012,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.32,RR,0.14000000000000012,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.32,RL,0.6400000000000001,swing,0,0.28000000000000025,-0.18446537599999996,0.12675,0.06738400000000001,-0.16909999999999997,0.12675,0.019
1.33,FR,0.6600000000000001,swing,0,0.3200000000000003,0.192691616,-0.12675,0.07122400000000002,0.2071,-0.12675,0.019
1.33,FL,0.16000000000000014,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.33,RR,0.16000000000000014,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.33,RL,0.6600000000000001,swing,0,0.3200000000000003,-0.183508384,0.12675,0.07122400000000002,-0.16909999999999997,0.12675,0.019
1.34,FR,0.6800000000000002,swing,0,0.3600000000000003,0.19371427200000002,-0.12675,0.07429600000000003,0.2071,-0.12675,0.019
1.34,FL,0.18000000000000016,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.34,RR,0.18000000000000016,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.34,RL,0.6800000000000002,swing,0,0.3600000000000003,-0.18248572799999999,0.12675,0.07429600000000003,-0.16909999999999997,0.12675,0.019
1.35,FR,0.7000000000000002,swing,0,0.40000000000000036,0.19478800000000002,-0.12674999999999997,0.07660000000000002,0.2071,-0.12675,0.019
1.35,FL,0.20000000000000018,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.35,RR,0.20000000000000018,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.35,RL,0.7000000000000002,swing,0,0.40000000000000036,-0.18141199999999996,0.12674999999999997,0.07660000000000002,-0.16909999999999997,0.12675,0.019
1.36,FR,0.7200000000000002,swing,0,0.4400000000000004,0.19589820800000002,-0.12675,0.07813600000000001,0.2071,-0.12675,0.019
1.36,FL,0.2200000000000002,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.36,RR,0.2200000000000002,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.36,RL,0.7200000000000002,swing,0,0.4400000000000004,-0.18030179199999996,0.12675,0.07813600000000001,-0.16909999999999997,0.12675,0.019
1.37,FR,0.7400000000000002,swing,0,0.4800000000000004,0.19703030400000002,-0.12675,0.078904,0.2071,-0.12675,0.019
1.37,FL,0.2400000000000002,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.37,RR,0.2400000000000002,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.37,RL,0.7400000000000002,swing,0,0.4800000000000004,-0.179169696,0.12675,0.078904,-0.16909999999999997,0.12675,0.019
1.3800000000000001,FR,0.7600000000000002,swing,0,0.5200000000000005,0.198169696,-0.12675,0.07890399999999999,0.2071,-0.12675,0.019
1.3800000000000001,FL,0.26000000000000023,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.3800000000000001,RR,0.26000000000000023,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.3800000000000001,RL,0.7600000000000002,swing,0,0.5200000000000005,-0.17803030399999997,0.12675,0.07890399999999999,-0.16909999999999997,0.12675,0.019
1.3900000000000001,FR,0.7800000000000002,swing,0,0.5600000000000005,0.19930179200000003,-0.12675,0.07813599999999998,0.2071,-0.12675,0.019
1.3900000000000001,FL,0.28000000000000025,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.3900000000000001,RR,0.28000000000000025,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.3900000000000001,RL,0.7800000000000002,swing,0,0.5600000000000005,-0.17689820799999997,0.12675,0.07813599999999998,-0.16909999999999997,0.12675,0.019
1.4000000000000001,FR,0.8000000000000003,swing,0,0.6000000000000005,0.20041200000000003,-0.12675,0.07659999999999997,0.2071,-0.12675,0.019
1.4000000000000001,FL,0.30000000000000027,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.4000000000000001,RR,0.30000000000000027,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.4000000000000001,RL,0.8000000000000003,swing,0,0.6000000000000005,-0.17578799999999994,0.12675,0.07659999999999997,-0.16909999999999997,0.12675,0.019
1.41,FR,0.8199999999999998,swing,0,0.6399999999999997,0.20148572799999998,-0.12675,0.07429600000000003,0.2071,-0.12675,0.019
1.41,FL,0.31999999999999984,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.41,RR,0.31999999999999984,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.41,RL,0.8199999999999998,swing,0,0.6399999999999997,-0.17471427199999998,0.12675,0.07429600000000003,-0.16909999999999997,0.12675,0.019
1.42,FR,0.8399999999999999,swing,0,0.6799999999999997,0.202508384,-0.12675,0.07122400000000002,0.2071,-0.12675,0.019
1.42,FL,0.33999999999999986,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.42,RR,0.33999999999999986,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.42,RL,0.8399999999999999,swing,0,0.6799999999999997,-0.173691616,0.12675,0.07122400000000002,-0.16909999999999997,0.12675,0.019
1.43,FR,0.8599999999999999,swing,0,0.7199999999999998,0.203465376,-0.12675,0.06738400000000003,0.2071,-0.12675,0.019
1.43,FL,0.3599999999999999,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.43,RR,0.3599999999999999,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.43,RL,0.8599999999999999,swing,0,0.7199999999999998,-0.17273462399999998,0.12675,0.06738400000000003,-0.16909999999999997,0.12675,0.019
1.44,FR,0.8799999999999999,swing,0,0.7599999999999998,0.204342112,-0.12675,0.06277600000000003,0.2071,-0.12675,0.019
1.44,FL,0.3799999999999999,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.44,RR,0.3799999999999999,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.44,RL,0.8799999999999999,swing,0,0.7599999999999998,-0.171857888,0.12675,0.06277600000000003,-0.16909999999999997,0.12675,0.019
1.45,FR,0.8999999999999999,swing,0,0.7999999999999998,0.205124,-0.12675,0.05740000000000002,0.2071,-0.12675,0.019
1.45,FL,0.3999999999999999,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.45,RR,0.3999999999999999,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.45,RL,0.8999999999999999,swing,0,0.7999999999999998,-0.17107599999999998,0.12675,0.05740000000000002,-0.16909999999999997,0.12675,0.019
1.46,FR,0.9199999999999999,swing,0,0.8399999999999999,0.20579644800000002,-0.12675,0.051256000000000024,0.2071,-0.12675,0.019
1.46,FL,0.41999999999999993,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.46,RR,0.41999999999999993,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.46,RL,0.9199999999999999,swing,0,0.8399999999999999,-0.17040355199999996,0.12675,0.051256000000000024,-0.16909999999999997,0.12675,0.019
1.47,FR,0.94,swing,0,0.8799999999999999,0.20634486400000002,-0.12675,0.04434400000000002,0.2071,-0.12675,0.019
1.47,FL,0.43999999999999995,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.47,RR,0.43999999999999995,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.47,RL,0.94,swing,0,0.8799999999999999,-0.16985513599999996,0.12675,0.04434400000000002,-0.16909999999999997,0.12675,0.019
1.48,FR,0.96,swing,0,0.9199999999999999,0.206754656,-0.12675,0.036664000000000016,0.2071,-0.12675,0.019
1.48,FL,0.45999999999999996,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.48,RR,0.45999999999999996,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.48,RL,0.96,swing,0,0.9199999999999999,-0.16944534399999997,0.12675,0.036664000000000016,-0.16909999999999997,0.12675,0.019
1.49,FR,0.98,swing,0,0.96,0.20701123200000002,-0.12675,0.028216000000000005,0.2071,-0.12675,0.019
1.49,FL,0.48,stance,1,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.49,RR,0.48,stance,1,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.49,RL,0.98,swing,0,0.96,-0.16918876799999996,0.12675,0.028216000000000005,-0.16909999999999997,0.12675,0.019
1.5,FR,0.0,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.5,FL,0.5,swing,0,0.0,0.1881,0.12675,0.019,0.2071,0.12675,0.019
1.5,RR,0.5,swing,0,0.0,-0.1881,-0.12675,0.019,-0.16909999999999997,-0.12675,0.019
1.5,RL,0.0,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.51,FR,0.020000000000000018,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.51,FL,0.52,swing,0,0.040000000000000036,0.18818876799999998,0.12675,0.028216000000000005,0.2071,0.12675,0.019
1.51,RR,0.52,swing,0,0.040000000000000036,-0.188011232,-0.12675,0.028216000000000005,-0.16909999999999997,-0.12675,0.019
1.51,RL,0.020000000000000018,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.52,FR,0.040000000000000036,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.52,FL,0.54,swing,0,0.08000000000000007,0.188445344,0.12675,0.036664000000000016,0.2071,0.12675,0.019
1.52,RR,0.54,swing,0,0.08000000000000007,-0.18775465599999996,-0.12675,0.036664000000000016,-0.16909999999999997,-0.12675,0.019
1.52,RL,0.040000000000000036,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.53,FR,0.06000000000000005,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.53,FL,0.56,swing,0,0.1200000000000001,0.18885513599999998,0.12675,0.044344000000000015,0.2071,0.12675,0.019
1.53,RR,0.56,swing,0,0.1200000000000001,-0.187344864,-0.12675,0.044344000000000015,-0.16909999999999997,-0.12675,0.019
1.53,RL,0.06000000000000005,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.54,FR,0.08000000000000007,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.54,FL,0.5800000000000001,swing,0,0.16000000000000014,0.189403552,0.12675,0.051256000000000024,0.2071,0.12675,0.019
1.54,RR,0.5800000000000001,swing,0,0.16000000000000014,-0.186796448,-0.12675,0.051256000000000024,-0.16909999999999997,-0.12675,0.019
1.54,RL,0.08000000000000007,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.55,FR,0.10000000000000009,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.55,FL,0.6000000000000001,swing,0,0.20000000000000018,0.190076,0.12675,0.05740000000000002,0.2071,0.12675,0.019
1.55,RR,0.6000000000000001,swing,0,0.20000000000000018,-0.18612399999999998,-0.12675,0.05740000000000002,-0.16909999999999997,-0.12675,0.019
1.55,RL,0.10000000000000009,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.56,FR,0.1200000000000001,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.56,FL,0.6200000000000001,swing,0,0.2400000000000002,0.19085788800000003,0.12675,0.06277600000000003,0.2071,0.12675,0.019
1.56,RR,0.6200000000000001,swing,0,0.2400000000000002,-0.185342112,-0.12675,0.06277600000000003,-0.16909999999999997,-0.12675,0.019
1.56,RL,0.1200000000000001,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.57,FR,0.14000000000000012,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.57,FL,0.6400000000000001,swing,0,0.28000000000000025,0.19173462399999996,0.12675,0.06738400000000001,0.2071,0.12675,0.019
1.57,RR,0.6400000000000001,swing,0,0.28000000000000025,-0.18446537599999996,-0.12675,0.06738400000000001,-0.16909999999999997,-0.12675,0.019
1.57,RL,0.14000000000000012,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.58,FR,0.16000000000000014,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.58,FL,0.6600000000000001,swing,0,0.3200000000000003,0.192691616,0.12675,0.07122400000000002,0.2071,0.12675,0.019
1.58,RR,0.6600000000000001,swing,0,0.3200000000000003,-0.183508384,-0.12675,0.07122400000000002,-0.16909999999999997,-0.12675,0.019
1.58,RL,0.16000000000000014,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.59,FR,0.18000000000000016,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.59,FL,0.6800000000000002,swing,0,0.3600000000000003,0.19371427200000002,0.12675,0.07429600000000003,0.2071,0.12675,0.019
1.59,RR,0.6800000000000002,swing,0,0.3600000000000003,-0.18248572799999999,-0.12675,0.07429600000000003,-0.16909999999999997,-0.12675,0.019
1.59,RL,0.18000000000000016,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.6,FR,0.20000000000000018,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.6,FL,0.7000000000000002,swing,0,0.40000000000000036,0.19478800000000002,0.12674999999999997,0.07660000000000002,0.2071,0.12675,0.019
1.6,RR,0.7000000000000002,swing,0,0.40000000000000036,-0.18141199999999996,-0.12674999999999997,0.07660000000000002,-0.16909999999999997,-0.12675,0.019
1.6,RL,0.20000000000000018,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.61,FR,0.2200000000000002,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.61,FL,0.7200000000000002,swing,0,0.4400000000000004,0.19589820800000002,0.12675,0.07813600000000001,0.2071,0.12675,0.019
1.61,RR,0.7200000000000002,swing,0,0.4400000000000004,-0.18030179199999996,-0.12675,0.07813600000000001,-0.16909999999999997,-0.12675,0.019
1.61,RL,0.2200000000000002,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.62,FR,0.2400000000000002,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.62,FL,0.7400000000000002,swing,0,0.4800000000000004,0.19703030400000002,0.12675,0.078904,0.2071,0.12675,0.019
1.62,RR,0.7400000000000002,swing,0,0.4800000000000004,-0.179169696,-0.12675,0.078904,-0.16909999999999997,-0.12675,0.019
1.62,RL,0.2400000000000002,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.6300000000000001,FR,0.26000000000000023,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.6300000000000001,FL,0.7600000000000002,swing,0,0.5200000000000005,0.198169696,0.12675,0.07890399999999999,0.2071,0.12675,0.019
1.6300000000000001,RR,0.7600000000000002,swing,0,0.5200000000000005,-0.17803030399999997,-0.12675,0.07890399999999999,-0.16909999999999997,-0.12675,0.019
1.6300000000000001,RL,0.26000000000000023,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.6400000000000001,FR,0.28000000000000025,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.6400000000000001,FL,0.7800000000000002,swing,0,0.5600000000000005,0.19930179200000003,0.12675,0.07813599999999998,0.2071,0.12675,0.019
1.6400000000000001,RR,0.7800000000000002,swing,0,0.5600000000000005,-0.17689820799999997,-0.12675,0.07813599999999998,-0.16909999999999997,-0.12675,0.019
1.6400000000000001,RL,0.28000000000000025,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.6500000000000001,FR,0.30000000000000027,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.6500000000000001,FL,0.8000000000000003,swing,0,0.6000000000000005,0.20041200000000003,0.12675,0.07659999999999997,0.2071,0.12675,0.019
1.6500000000000001,RR,0.8000000000000003,swing,0,0.6000000000000005,-0.17578799999999994,-0.12675,0.07659999999999997,-0.16909999999999997,-0.12675,0.019
1.6500000000000001,RL,0.30000000000000027,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.6600000000000001,FR,0.3200000000000003,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.6600000000000001,FL,0.8200000000000003,swing,0,0.6400000000000006,0.20148572800000003,0.12675,0.07429599999999996,0.2071,0.12675,0.019
1.6600000000000001,RR,0.8200000000000003,swing,0,0.6400000000000006,-0.17471427199999995,-0.12675,0.07429599999999996,-0.16909999999999997,-0.12675,0.019
1.6600000000000001,RL,0.3200000000000003,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.67,FR,0.33999999999999986,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
1.67,FL,0.8399999999999999,swing,0,0.6799999999999997,0.202508384,0.12675,0.07122400000000002,0.2071,0.12675,0.019
1.67,RR,0.8399999999999999,swing,0,0.6799999999999997,-0.173691616,-0.12675,0.07122400000000002,-0.16909999999999997,-0.12675,0.019
1.67,RL,0.33999999999999986,stance,1,0.0,-0.1881,0.12675,0.019,-0.16909999999999997,0.12675,0.019
1.68,FR,0.3599999999999999,stance,1,0.0,0.1881,-0.12675,0.019,0.2071,-0.12675,0.019
